Sample	Gene	Hits
UC36_T3_B7	MEG_7183|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ	128
UC36_T3_B7	MEG_7213|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	80
UC36_T3_B7	MEG_7214|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	42
UC36_T3_B7	MEG_7219|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	124
UC36_T3_B7	MEG_7220|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	96
UC36_T3_B7	MEG_7221|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	119
UC36_T3_B7	MEG_7222|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	103
UC36_T3_B7	MEG_7223|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	77
UC36_T3_B7	MEG_7225|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	225
UC36_T3_B7	MEG_7227|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	117
UC36_T3_B7	MEG_7229|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	194
UC36_T3_B7	MEG_7231|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	100
UC36_T3_B7	MEG_7233|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	120
UC36_T3_B7	MEG_998|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	19
UC36_T4_B7	MEG_1016|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME	50
UC36_T4_B7	MEG_1553|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT	19
UC36_T4_B7	MEG_1576|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	146
UC36_T4_B7	MEG_2794|Drugs|MLS|23S_rRNA_methyltransferases|ERMB	25
UC36_T4_B7	MEG_2803|Drugs|MLS|23S_rRNA_methyltransferases|ERMB	13
UC36_T4_B7	MEG_2806|Drugs|MLS|23S_rRNA_methyltransferases|ERMB	17
UC36_T4_B7	MEG_2829|Drugs|MLS|23S_rRNA_methyltransferases|ERMF	96
UC36_T4_B7	MEG_2831|Drugs|MLS|23S_rRNA_methyltransferases|ERMF	48
UC36_T4_B7	MEG_3606|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA	15
UC36_T4_B7	MEG_3610|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC	46
UC36_T4_B7	MEG_3830|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFE	40
UC36_T4_B7	MEG_6970|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET32	172
UC36_T4_B7	MEG_6991|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40	46
UC36_T4_B7	MEG_6993|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40	56
UC36_T4_B7	MEG_6994|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40	58
UC36_T4_B7	MEG_7183|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ	602
UC36_T4_B7	MEG_7212|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	69
UC36_T4_B7	MEG_7215|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	49
UC36_T4_B7	MEG_7219|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	118
UC36_T4_B7	MEG_7220|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	104
UC36_T4_B7	MEG_7221|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	135
UC36_T4_B7	MEG_7222|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	99
UC36_T4_B7	MEG_7223|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	101
UC36_T4_B7	MEG_7224|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	46
UC36_T4_B7	MEG_7225|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	124
UC36_T4_B7	MEG_7227|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	116
UC36_T4_B7	MEG_7229|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	189
UC36_T4_B7	MEG_7231|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	111
UC36_T4_B7	MEG_7233|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	103
UC36_T4_B7	MEG_988|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	18
UC36_T4_B7	MEG_997|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	21
UC36_T4_B7	MEG_998|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	154
UC7_T2_B2	MEG_1180|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|ASMA	29
UC7_T2_B2	MEG_2132|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CRP	13
UC7_T2_B2	MEG_2722|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRA	23
UC7_T2_B2	MEG_2739|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|EPTA	39
UC7_T2_B2	MEG_3081|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|GADW	16
UC7_T2_B2	MEG_3746|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|MDTA	23
UC7_T2_B2	MEG_3751|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTE	45
UC7_T2_B2	MEG_3752|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTF	96
UC7_T2_B2	MEG_3763|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTN	20
UC7_T2_B2	MEG_3764|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTO	58
UC7_T2_B2	MEG_3765|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTP	30
UC7_T2_B2	MEG_399|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRA	27
UC7_T2_B2	MEG_401|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB	83
UC7_T2_B2	MEG_4061|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|MSBA	42
UC7_T2_B2	MEG_408|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRE	31
UC7_T2_B2	MEG_415|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRS	20
UC7_T2_B2	MEG_6551|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_resistance_regulator|SOXS	12
UC7_T2_B2	MEG_729|Drugs|betalactams|Penicillin_binding_protein|AMPH	21
UC7_T2_B6	MEG_3083|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|GADX	13
UC7_T2_B6	MEG_3751|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTE	23
UC7_T2_B6	MEG_3752|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTF	75
UC7_T2_B6	MEG_408|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRE	24
UC7_T2_B6	MEG_6551|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_resistance_regulator|SOXS	7
UC8_T1_B2	MEG_1016|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME	193
UC8_T1_B2	MEG_1039|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	143
UC8_T1_B2	MEG_1040|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	176
UC8_T1_B2	MEG_1229|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|BEXA	173
UC8_T1_B2	MEG_1576|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	516
UC8_T1_B2	MEG_1636|Drugs|betalactams|Class_A_betalactamases|CBLA	112
UC8_T1_B2	MEG_1637|Drugs|betalactams|Class_A_betalactamases|CBLA	54
UC8_T1_B2	MEG_1692|Drugs|betalactams|Class_A_betalactamases|CFX	34
UC8_T1_B2	MEG_1693|Drugs|betalactams|Class_A_betalactamases|CFX	34
UC8_T1_B2	MEG_1698|Drugs|betalactams|Class_A_betalactamases|CFX	35
UC8_T1_B2	MEG_2578|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRF	35
UC8_T1_B2	MEG_2792|Drugs|MLS|23S_rRNA_methyltransferases|ERMB	21
UC8_T1_B2	MEG_2793|Drugs|MLS|23S_rRNA_methyltransferases|ERMB	33
UC8_T1_B2	MEG_2794|Drugs|MLS|23S_rRNA_methyltransferases|ERMB	43
UC8_T1_B2	MEG_2803|Drugs|MLS|23S_rRNA_methyltransferases|ERMB	35
UC8_T1_B2	MEG_2804|Drugs|MLS|23S_rRNA_methyltransferases|ERMB	21
UC8_T1_B2	MEG_2805|Drugs|MLS|23S_rRNA_methyltransferases|ERMB	16
UC8_T1_B2	MEG_2806|Drugs|MLS|23S_rRNA_methyltransferases|ERMB	30
UC8_T1_B2	MEG_2828|Drugs|MLS|23S_rRNA_methyltransferases|ERMF	135
UC8_T1_B2	MEG_2829|Drugs|MLS|23S_rRNA_methyltransferases|ERMF	263
UC8_T1_B2	MEG_2830|Drugs|MLS|23S_rRNA_methyltransferases|ERMF	105
UC8_T1_B2	MEG_2831|Drugs|MLS|23S_rRNA_methyltransferases|ERMF	133
UC8_T1_B2	MEG_2832|Drugs|MLS|23S_rRNA_methyltransferases|ERMF	137
UC8_T1_B2	MEG_2833|Drugs|MLS|23S_rRNA_methyltransferases|ERMF	58
UC8_T1_B2	MEG_3606|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA	248
UC8_T1_B2	MEG_3817|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA	306
UC8_T1_B2	MEG_3830|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFE	697
UC8_T1_B2	MEG_6970|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET32	65
UC8_T1_B2	MEG_6991|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40	44
UC8_T1_B2	MEG_7162|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	44
UC8_T1_B2	MEG_7179|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ	170
UC8_T1_B2	MEG_7180|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ	138
UC8_T1_B2	MEG_7181|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ	180
UC8_T1_B2	MEG_7182|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ	249
UC8_T1_B2	MEG_7183|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ	3714
UC8_T1_B2	MEG_7184|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ	359
UC8_T1_B2	MEG_7219|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	85
UC8_T1_B2	MEG_7220|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	106
UC8_T1_B2	MEG_7221|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	110
UC8_T1_B2	MEG_7222|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	114
UC8_T1_B2	MEG_7226|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	44
UC8_T1_B2	MEG_7227|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	109
UC8_T1_B2	MEG_7229|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	148
UC8_T1_B2	MEG_7231|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	111
UC8_T1_B2	MEG_7233|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	82
UC8_T1_B2	MEG_7238|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX	425
UC8_T1_B2	MEG_7240|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX	394
UC8_T1_B2	MEG_7242|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX	134
UC8_T1_B2	MEG_7243|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX	283
UC8_T1_B2	MEG_7244|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX	336
UC8_T1_B2	MEG_988|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	106
UC8_T1_B2	MEG_998|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	498
UC8_T1_B5	MEG_1016|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME	150
UC8_T1_B5	MEG_1039|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	46
UC8_T1_B5	MEG_1229|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|BEXA	58
UC8_T1_B5	MEG_1576|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	281
UC8_T1_B5	MEG_1636|Drugs|betalactams|Class_A_betalactamases|CBLA	30
UC8_T1_B5	MEG_1637|Drugs|betalactams|Class_A_betalactamases|CBLA	23
UC8_T1_B5	MEG_1689|Drugs|betalactams|Class_A_betalactamases|CFX	17
UC8_T1_B5	MEG_1692|Drugs|betalactams|Class_A_betalactamases|CFX	13
UC8_T1_B5	MEG_1693|Drugs|betalactams|Class_A_betalactamases|CFX	18
UC8_T1_B5	MEG_1697|Drugs|betalactams|Class_A_betalactamases|CFX	7
UC8_T1_B5	MEG_1698|Drugs|betalactams|Class_A_betalactamases|CFX	27
UC8_T1_B5	MEG_2578|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRF	17
UC8_T1_B5	MEG_2793|Drugs|MLS|23S_rRNA_methyltransferases|ERMB	31
UC8_T1_B5	MEG_2794|Drugs|MLS|23S_rRNA_methyltransferases|ERMB	31
UC8_T1_B5	MEG_2799|Drugs|MLS|23S_rRNA_methyltransferases|ERMB	33
UC8_T1_B5	MEG_2801|Drugs|MLS|23S_rRNA_methyltransferases|ERMB	30
UC8_T1_B5	MEG_2803|Drugs|MLS|23S_rRNA_methyltransferases|ERMB	18
UC8_T1_B5	MEG_2806|Drugs|MLS|23S_rRNA_methyltransferases|ERMB	39
UC8_T1_B5	MEG_2807|Drugs|MLS|23S_rRNA_methyltransferases|ERMB	23
UC8_T1_B5	MEG_2828|Drugs|MLS|23S_rRNA_methyltransferases|ERMF	81
UC8_T1_B5	MEG_2829|Drugs|MLS|23S_rRNA_methyltransferases|ERMF	175
UC8_T1_B5	MEG_2830|Drugs|MLS|23S_rRNA_methyltransferases|ERMF	20
UC8_T1_B5	MEG_2831|Drugs|MLS|23S_rRNA_methyltransferases|ERMF	73
UC8_T1_B5	MEG_2832|Drugs|MLS|23S_rRNA_methyltransferases|ERMF	111
UC8_T1_B5	MEG_2833|Drugs|MLS|23S_rRNA_methyltransferases|ERMF	32
UC8_T1_B5	MEG_3606|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA	148
UC8_T1_B5	MEG_3817|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA	180
UC8_T1_B5	MEG_3830|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFE	366
UC8_T1_B5	MEG_6970|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET32	46
UC8_T1_B5	MEG_7154|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	35
UC8_T1_B5	MEG_7159|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	30
UC8_T1_B5	MEG_7161|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	50
UC8_T1_B5	MEG_7162|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	31
UC8_T1_B5	MEG_7165|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETO	30
UC8_T1_B5	MEG_7180|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ	56
UC8_T1_B5	MEG_7181|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ	151
UC8_T1_B5	MEG_7182|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ	177
UC8_T1_B5	MEG_7183|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ	2060
UC8_T1_B5	MEG_7184|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ	176
UC8_T1_B5	MEG_7219|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	50
UC8_T1_B5	MEG_7220|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	56
UC8_T1_B5	MEG_7221|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	59
UC8_T1_B5	MEG_7222|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	41
UC8_T1_B5	MEG_7226|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	20
UC8_T1_B5	MEG_7227|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	46
UC8_T1_B5	MEG_7229|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	86
UC8_T1_B5	MEG_7231|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW	50
UC8_T1_B5	MEG_7238|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX	301
UC8_T1_B5	MEG_7240|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX	271
UC8_T1_B5	MEG_7242|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX	78
UC8_T1_B5	MEG_7243|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX	172
UC8_T1_B5	MEG_7244|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX	195
UC8_T1_B5	MEG_988|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	86
UC8_T1_B5	MEG_998|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6	386
UC8_T2_B2	MEG_1016|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH2-DPRIME	148
UC8_T2_B2	MEG_1039|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	83
UC8_T2_B2	MEG_1040|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME	84
UC8_T2_B2	MEG_1229|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|BEXA	132
UC8_T2_B2	MEG_1576|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA	713
UC8_T2_B2	MEG_1636|Drugs|betalactams|Class_A_betalactamases|CBLA	75
UC8_T2_B2	MEG_1637|Drugs|betalactams|Class_A_betalactamases|CBLA	49
UC8_T2_B2	MEG_1693|Drugs|betalactams|Class_A_betalactamases|CFX	58
UC8_T2_B2	MEG_1694|Drugs|betalactams|Class_A_betalactamases|CFX	37
UC8_T2_B2	MEG_1696|Drugs|betalactams|Class_A_betalactamases|CFX	47
UC8_T2_B2	MEG_1698|Drugs|betalactams|Class_A_betalactamases|CFX	44
UC8_T2_B2	MEG_2578|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRF	44
UC8_T2_B2	MEG_2792|Drugs|MLS|23S_rRNA_methyltransferases|ERMB	36
UC8_T2_B2	MEG_2793|Drugs|MLS|23S_rRNA_methyltransferases|ERMB	32
UC8_T2_B2	MEG_2794|Drugs|MLS|23S_rRNA_methyltransferases|ERMB	39
UC8_T2_B2	MEG_2801|Drugs|MLS|23S_rRNA_methyltransferases|ERMB	57
UC8_T2_B2	MEG_2803|Drugs|MLS|23S_rRNA_methyltransferases|ERMB	38
UC8_T2_B2	MEG_2805|Drugs|MLS|23S_rRNA_methyltransferases|ERMB	15
UC8_T2_B2	MEG_2806|Drugs|MLS|23S_rRNA_methyltransferases|ERMB	68
UC8_T2_B2	MEG_2807|Drugs|MLS|23S_rRNA_methyltransferases|ERMB	26
UC8_T2_B2	MEG_2828|Drugs|MLS|23S_rRNA_methyltransferases|ERMF	133
UC8_T2_B2	MEG_2829|Drugs|MLS|23S_rRNA_methyltransferases|ERMF	300
UC8_T2_B2	MEG_2830|Drugs|MLS|23S_rRNA_methyltransferases|ERMF	88
UC8_T2_B2	MEG_2831|Drugs|MLS|23S_rRNA_methyltransferases|ERMF	138
UC8_T2_B2	MEG_2832|Drugs|MLS|23S_rRNA_methyltransferases|ERMF	143
UC8_T2_B2	MEG_2833|Drugs|MLS|23S_rRNA_methyltransferases|ERMF	88
UC8_T2_B2	MEG_3606|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA	236
UC8_T2_B2	MEG_3817|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA	347
UC8_T2_B2	MEG_3830|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFE	638
UC8_T2_B2	MEG_6991|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TET40	39
UC8_T2_B2	MEG_7179|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ	152
UC8_T2_B2	MEG_7180|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ	138
UC8_T2_B2	MEG_7181|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ	175
UC8_T2_B2	MEG_7182|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ	278
