gene_name	hits	sample
VFG042979(gb|NP_814824)	2	IBS9_T1_B2
VFG043508(gb|NP_813892)	32	IBS9_T1_B2
VFG043509(gb|NP_816151)	19	IBS9_T1_B2
VFG043510(gb|NP_815578)	895	IBS9_T1_B2
VFG043518(gb|AAN12397)	172	IBS9_T1_B2
VFG043519(gb|ZP_00604835)	45	IBS9_T1_B2
VFG045632(gb|YP_006376434)	687	IBS9_T1_B2
VFG000739(gb|AAC38392)	900	IBS9_T1_B2
VFG000743(gb|AAC38395)	395	IBS9_T1_B2
VFG000744(gb|AAC38396)	360	IBS9_T1_B2
VFG000748(gb|AAC38400)	53	IBS9_T1_B2
VFG000794(gb|NP_290250)	95	IBS9_T1_B2
VFG000795(gb|NP_290251)	81	IBS9_T1_B2
VFG000796(gb|NP_290252)	82	IBS9_T1_B2
VFG000797(gb|NP_290253)	226	IBS9_T1_B2
VFG000799(gb|NP_290255)	42	IBS9_T1_B2
VFG000800(gb|NP_290256)	57	IBS9_T1_B2
VFG000801(gb|NP_290257)	461	IBS9_T1_B2
VFG000802(gb|NP_290258)	564	IBS9_T1_B2
VFG000804(gb|NP_290260)	189	IBS9_T1_B2
VFG000805(gb|NP_290261)	3	IBS9_T1_B2
VFG000806(gb|NP_290262)	11	IBS9_T1_B2
VFG000807(gb|NP_290263)	2	IBS9_T1_B2
VFG000808(gb|NP_290264)	14	IBS9_T1_B2
VFG000809(gb|NP_290265)	304	IBS9_T1_B2
VFG000810(gb|NP_290266)	91	IBS9_T1_B2
VFG000811(gb|NP_290267)	136	IBS9_T1_B2
VFG000812(gb|NP_290268)	543	IBS9_T1_B2
VFG000813(gb|NP_290269)	903	IBS9_T1_B2
VFG000814(gb|NP_290270)	171	IBS9_T1_B2
VFG000815(gb|NP_290271)	14	IBS9_T1_B2
VFG000816(gb|NP_290272)	185	IBS9_T1_B2
VFG000817(gb|NP_290273)	309	IBS9_T1_B2
VFG000818(gb|NP_290274)	195	IBS9_T1_B2
VFG000819(gb|NP_290275)	775	IBS9_T1_B2
VFG000820(gb|NP_290276)	190	IBS9_T1_B2
VFG000823(gb|NP_290279)	137	IBS9_T1_B2
VFG000824(gb|NP_290280)	457	IBS9_T1_B2
VFG000825(gb|NP_290281)	305	IBS9_T1_B2
VFG000826(gb|NP_290282)	87	IBS9_T1_B2
VFG000827(gb|NP_290283)	290	IBS9_T1_B2
VFG000828(gb|NP_290284)	208	IBS9_T1_B2
VFG000830(gb|NP_290286)	101	IBS9_T1_B2
VFG000831(gb|NP_290287)	64	IBS9_T1_B2
VFG000833(gb|NP_290289)	474	IBS9_T1_B2
VFG000839(gb|NP_287515)	234	IBS9_T1_B2
VFG000862(gb|YP_006099165)	756	IBS9_T1_B2
VFG000871(gb|NP_757239)	352	IBS9_T1_B2
VFG000872(gb|NP_757240)	299	IBS9_T1_B2
VFG000873(gb|NP_757241)	231	IBS9_T1_B2
VFG000874(gb|NP_757242)	278	IBS9_T1_B2
VFG000875(gb|NP_757243)	432	IBS9_T1_B2
VFG000876(gb|NP_757244)	1767	IBS9_T1_B2
VFG000877(gb|NP_757245)	344	IBS9_T1_B2
VFG000878(gb|NP_757247)	254	IBS9_T1_B2
VFG000879(gb|NP_757248)	554	IBS9_T1_B2
VFG000880(gb|NP_755468)	3	IBS9_T1_B2
VFG000881	45	IBS9_T1_B2
VFG000882(gb|NP_755467)	11	IBS9_T1_B2
VFG000902(gb|NP_755494)	2358	IBS9_T1_B2
VFG000904(gb|NP_752330)	2	IBS9_T1_B2
VFG000905(gb|NP_755444)	72	IBS9_T1_B2
VFG000906(gb|NP_755445)	585	IBS9_T1_B2
VFG000907(gb|NP_755448)	347	IBS9_T1_B2
VFG000908(gb|NP_755449)	202	IBS9_T1_B2
VFG000916(gb|NP_756169)	221	IBS9_T1_B2
VFG000917(gb|NP_756170)	183	IBS9_T1_B2
VFG000918(gb|NP_756175)	141	IBS9_T1_B2
VFG000919(gb|NP_756176)	757	IBS9_T1_B2
VFG000920(gb|NP_756177)	58	IBS9_T1_B2
VFG000921(gb|NP_756178)	114	IBS9_T1_B2
VFG000922(gb|NP_756179)	187	IBS9_T1_B2
VFG000923(gb|NP_752600)	1224	IBS9_T1_B2
VFG000924(gb|NP_752610)	483	IBS9_T1_B2
VFG000925(gb|NP_752606)	431	IBS9_T1_B2
VFG000926(gb|NP_752608)	508	IBS9_T1_B2
VFG000928(gb|NP_752607)	432	IBS9_T1_B2
VFG000929(gb|NP_752599)	422	IBS9_T1_B2
VFG000930(gb|NP_752604)	2085	IBS9_T1_B2
VFG000931(gb|NP_752611)	646	IBS9_T1_B2
VFG000932(gb|NP_752612)	851	IBS9_T1_B2
VFG000933(gb|NP_752613)	465	IBS9_T1_B2
VFG000936(gb|NP_755498)	17	IBS9_T1_B2
VFG000937(gb|NP_755499)	157	IBS9_T1_B2
VFG000938(gb|NP_755500)	179	IBS9_T1_B2
VFG000939(gb|NP_755501)	29	IBS9_T1_B2
VFG000940(gb|NP_755502)	141	IBS9_T1_B2
VFG001443(gb|AAF37887)	434	IBS9_T1_B2
VFG001444(gb|AAG10151)	847	IBS9_T1_B2
VFG001448(gb|AAA21682)	306	IBS9_T1_B2
VFG001450(gb|AAA24046)	151	IBS9_T1_B2
VFG001713(gb|NP_755457)	105	IBS9_T1_B2
VFG002412(gb|NP_286009)	177	IBS9_T1_B2
VFG002413(gb|NP_286011)	151	IBS9_T1_B2
VFG002414(gb|NP_286010)	174	IBS9_T1_B2
VFG002415(gb|NP_286008)	753	IBS9_T1_B2
VFG002416(gb|NP_286007)	539	IBS9_T1_B2
VFG002417(gb|NP_286006)	215	IBS9_T1_B2
VFG012327(gb|YP_540122)	31	IBS9_T1_B2
VFG012362(gb|NP_290254)	28	IBS9_T1_B2
VFG012437(gb|NP_310742)	107	IBS9_T1_B2
VFG034746(gb|NP_287316)	540	IBS9_T1_B2
VFG034754(gb|NP_288154)	932	IBS9_T1_B2
VFG034772(gb|NP_290644)	1687	IBS9_T1_B2
VFG034815(gb|NP_287686)	549	IBS9_T1_B2
VFG034825(gb|NP_288394)	276	IBS9_T1_B2
VFG034831(gb|NP_288396)	77	IBS9_T1_B2
VFG034849(gb|NP_285716)	882	IBS9_T1_B2
VFG034859(gb|NP_286562)	669	IBS9_T1_B2
VFG034866(gb|NP_290672)	1106	IBS9_T1_B2
VFG034873(gb|NP_290699)	859	IBS9_T1_B2
VFG034880(gb|NP_290952)	870	IBS9_T1_B2
VFG034895(gb|NP_285753)	411	IBS9_T1_B2
VFG034901(gb|NP_285765)	241	IBS9_T1_B2
VFG034908(gb|NP_286160)	800	IBS9_T1_B2
VFG034915(gb|NP_290352)	634	IBS9_T1_B2
VFG034942(gb|NP_286532)	169	IBS9_T1_B2
VFG035043(gb|NP_287535)	13	IBS9_T1_B2
VFG035073(gb|NP_287959)	59	IBS9_T1_B2
VFG042390(gb|YP_540132)	8	IBS9_T1_B2
VFG042424(gb|CAW30798)	2	IBS9_T1_B2
VFG044159(gb|NP_752602)	649	IBS9_T1_B2
VFG044165(gb|NP_752609)	644	IBS9_T1_B2
VFG044172(gb|NP_756180)	234	IBS9_T1_B2
VFG045349(gb|YP_002390132)	987	IBS9_T1_B2
VFG013260(gb|NP_438427)	2	IBS9_T1_B2
VFG013368(gb|NP_439034)	4	IBS9_T1_B2
VFG043623(gb|YP_002921124)	52	IBS9_T1_B2
VFG043624(gb|YP_002921125)	78	IBS9_T1_B2
VFG043625(gb|YP_002921126)	229	IBS9_T1_B2
VFG043626(gb|YP_002921127)	53	IBS9_T1_B2
VFG043627(gb|YP_002921128)	62	IBS9_T1_B2
VFG044322(gb|YP_002919453)	38	IBS9_T1_B2
VFG044323(gb|YP_002920243)	98	IBS9_T1_B2
VFG044324(gb|YP_002920244)	165	IBS9_T1_B2
VFG044325(gb|YP_002920245)	215	IBS9_T1_B2
VFG044326(gb|YP_002920246)	269	IBS9_T1_B2
VFG044327(gb|YP_002920247)	51	IBS9_T1_B2
VFG044328(gb|YP_002920248)	511	IBS9_T1_B2
VFG044329(gb|YP_002920249)	934	IBS9_T1_B2
VFG044330(gb|YP_002920250)	109	IBS9_T1_B2
VFG044331(gb|YP_002920251)	59	IBS9_T1_B2
VFG044332(gb|YP_002920252)	154	IBS9_T1_B2
VFG044333(gb|YP_002920253)	192	IBS9_T1_B2
VFG048229(gb|YP_002921134.1)	37	IBS9_T1_B2
VFG048237(gb|YP_002921135.1)	29	IBS9_T1_B2
VFG048247(gb|YP_002921137.1)	24	IBS9_T1_B2
VFG048257(gb|YP_002921138.1)	30	IBS9_T1_B2
VFG048267(gb|YP_002921139.1)	43	IBS9_T1_B2
VFG048277(gb|YP_002921140.1)	132	IBS9_T1_B2
VFG048287(gb|YP_002921141.1)	26	IBS9_T1_B2
VFG048297(gb|YP_002921142.1)	20	IBS9_T1_B2
VFG048307(gb|YP_002921143.1)	31	IBS9_T1_B2
VFG048317(gb|YP_002921144.1)	79	IBS9_T1_B2
VFG048327(gb|YP_002921121.1)	39	IBS9_T1_B2
VFG048338(gb|YP_002921122.1)	28	IBS9_T1_B2
VFG048348(gb|YP_002921123.1)	69	IBS9_T1_B2
VFG048409(gb|YP_002918380.1)	32	IBS9_T1_B2
VFG048419(gb|YP_002918379.1)	46	IBS9_T1_B2
VFG048429(gb|YP_002918378.1)	67	IBS9_T1_B2
VFG048439(gb|YP_002918377.1)	82	IBS9_T1_B2
VFG048449(gb|YP_002918376.1)	62	IBS9_T1_B2
VFG048459(gb|YP_002918375.1)	63	IBS9_T1_B2
VFG048468(gb|YP_002918373.1)	61	IBS9_T1_B2
VFG048478(gb|YP_002918372.1)	75	IBS9_T1_B2
VFG048488(gb|YP_002918371.1)	25	IBS9_T1_B2
VFG048498(gb|YP_002918370.1)	264	IBS9_T1_B2
VFG048508(gb|YP_002918368.1)	50	IBS9_T1_B2
VFG048518(gb|YP_002918367.1)	106	IBS9_T1_B2
VFG048528(gb|YP_002918366.1)	21	IBS9_T1_B2
VFG048609(gb|YP_001688091.1)	9	IBS9_T1_B2
VFG048621(gb|YP_001688090.1)	368	IBS9_T1_B2
VFG048628(gb|YP_005226597.1)	25	IBS9_T1_B2
VFG048639(gb|YP_005226598.1)	66	IBS9_T1_B2
VFG048650(gb|YP_005226599.1)	72	IBS9_T1_B2
VFG048661(gb|YP_005226600.1)	28	IBS9_T1_B2
VFG048683(gb|YP_005226602.1)	27	IBS9_T1_B2
VFG048693(gb|YP_005226603.1)	131	IBS9_T1_B2
VFG048704(gb|YP_005226604.1)	156	IBS9_T1_B2
VFG048736	2	IBS9_T1_B2
VFG048751(gb|YP_005226614.1)	126	IBS9_T1_B2
VFG048758(gb|YP_005226615.1)	13	IBS9_T1_B2
VFG048767(gb|YP_005226617.1)	57	IBS9_T1_B2
VFG048776(gb|YP_005226618.1)	52	IBS9_T1_B2
VFG048784(gb|YP_005226619.1)	18	IBS9_T1_B2
VFG048797(gb|YP_002920350.1)	47	IBS9_T1_B2
VFG048808(gb|YP_002920351.1)	62	IBS9_T1_B2
VFG048819(gb|YP_002920352.1)	63	IBS9_T1_B2
VFG048830(gb|YP_002920353.1)	110	IBS9_T1_B2
VFG048980(gb|YP_002920367.1)	35	IBS9_T1_B2
VFG048985(gb|YP_002920368.1)	17	IBS9_T1_B2
VFG048990(gb|YP_002920369.1)	37	IBS9_T1_B2
VFG049007(gb|YP_002920216.1)	32	IBS9_T1_B2
VFG049018(gb|YP_002920501.1)	47	IBS9_T1_B2
VFG049029(gb|YP_002920342.1)	33	IBS9_T1_B2
VFG049040(gb|YP_002920343.1)	76	IBS9_T1_B2
VFG049051(gb|YP_002920344.1)	24	IBS9_T1_B2
VFG049062(gb|YP_002920345.1)	50	IBS9_T1_B2
VFG049073(gb|YP_002920346.1)	102	IBS9_T1_B2
VFG049084(gb|YP_002920347.1)	34	IBS9_T1_B2
VFG049095(gb|YP_002920348.1)	28	IBS9_T1_B2
VFG049120(gb|YP_002918207.1)	65	IBS9_T1_B2
VFG049122(gb|YP_002918211.1)	2	IBS9_T1_B2
VFG049133(gb|YP_002918166.1)	67	IBS9_T1_B2
VFG049144(gb|YP_002918165.1)	351	IBS9_T1_B2
VFG000457(gb|NP_460114)	3	IBS9_T1_B2
VFG000460(gb|NP_460112)	7	IBS9_T1_B2
VFG000462(gb|NP_460110)	4	IBS9_T1_B2
VFG000615(gb|NP_709454)	219	IBS9_T1_B2
VFG000616(gb|NP_709455)	155	IBS9_T1_B2
VFG000617(gb|NP_709456)	126	IBS9_T1_B2
VFG000618(gb|NP_709457)	85	IBS9_T1_B2
VFG000619(gb|NP_709458)	21	IBS9_T1_B2
VFG000630(gb|NP_708742)	10	IBS9_T1_B2
VFG000669(gb|NP_706257)	8	IBS9_T1_B2
VFG000670(gb|NP_706258)	79	IBS9_T1_B2
VFG001827(gb|YP_406304)	600	IBS9_T1_B2
VFG002046(gb|YP_404599)	427	IBS9_T1_B2
VFG002047(gb|YP_404600)	910	IBS9_T1_B2
VFG002048(gb|YP_404601)	777	IBS9_T1_B2
VFG002049(gb|YP_404602)	610	IBS9_T1_B2
VFG002050(gb|YP_404603)	195	IBS9_T1_B2
VFG002051(gb|YP_404604)	225	IBS9_T1_B2
VFG002052(gb|YP_404605)	150	IBS9_T1_B2
VFG002053(gb|YP_404606)	297	IBS9_T1_B2
VFG002054(gb|YP_404607)	489	IBS9_T1_B2
VFG002055(gb|YP_404608)	322	IBS9_T1_B2
VFG002056(gb|YP_404609)	200	IBS9_T1_B2
VFG013063(gb|YP_405020)	416	IBS9_T1_B2
VFG013064(gb|YP_405019)	848	IBS9_T1_B2
VFG013065(gb|YP_405017)	344	IBS9_T1_B2
VFG013067(gb|YP_405016)	195	IBS9_T1_B2
VFG013068(gb|YP_405015)	210	IBS9_T1_B2
VFG013069(gb|YP_405014)	355	IBS9_T1_B2
VFG013070(gb|YP_405013)	209	IBS9_T1_B2
VFG049898(gb|YP_309252.1)	110	IBS9_T1_B2
VFG049899(gb|YP_309253.1)	784	IBS9_T1_B2
VFG049900(gb|YP_309254.1)	406	IBS9_T1_B2
VFG049903(gb|YP_309259.1)	639	IBS9_T1_B2
VFG049904(gb|YP_309261.1)	1212	IBS9_T1_B2
VFG049905(gb|YP_309263.1)	335	IBS9_T1_B2
VFG049908(gb|YP_309266.1)	242	IBS9_T1_B2
VFG049909(gb|YP_309267.1)	671	IBS9_T1_B2
VFG049910(gb|YP_309268.1)	546	IBS9_T1_B2
VFG049911(gb|YP_309269.1)	895	IBS9_T1_B2
VFG049912(gb|YP_309270.1)	259	IBS9_T1_B2
VFG049913(gb|YP_309271.1)	403	IBS9_T1_B2
VFG049914(gb|YP_309273.1)	172	IBS9_T1_B2
VFG049915(gb|YP_309274.1)	215	IBS9_T1_B2
VFG049916(gb|YP_309275.1)	1824	IBS9_T1_B2
VFG049917(gb|YP_309276.1)	2039	IBS9_T1_B2
VFG001359(gb|NP_346089)	9	IBS9_T1_B2
VFG001364(gb|NP_344851)	2	IBS9_T1_B2
VFG005197(gb|NP_358462)	7	IBS9_T1_B2
VFG005361(gb|NP_721042)	9	IBS9_T1_B2
VFG042971(gb|YP_002742498)	7	IBS9_T1_B2
VFG042972(gb|YP_002742499)	2	IBS9_T1_B2
VFG042974(gb|YP_002742501)	2	IBS9_T1_B2
VFG000358(gb|NP_405467)	237	IBS9_T1_B2
VFG000359(gb|NP_405468)	239	IBS9_T1_B2
VFG000360(gb|NP_405469)	139	IBS9_T1_B2
VFG000361(gb|NP_405470)	169	IBS9_T1_B2
VFG000362(gb|NP_405471)	1495	IBS9_T1_B2
VFG000363(gb|NP_405472)	1019	IBS9_T1_B2
VFG000364(gb|NP_405473)	164	IBS9_T1_B2
VFG000365(gb|NP_405474)	206	IBS9_T1_B2
VFG000366(gb|NP_405475)	310	IBS9_T1_B2
VFG000367(gb|NP_405476)	146	IBS9_T1_B2
VFG000368(gb|NP_405477)	233	IBS9_T1_B2
VFG002345(gb|YP_001006758)	7	IBS9_T1_B2
VFG000872(gb|NP_757240)	2	IBS6_T4_B2
VFG000879(gb|NP_757248)	2	IBS6_T4_B2
VFG000932(gb|NP_752612)	2	IBS6_T4_B2
VFG000937(gb|NP_755499)	2	IBS6_T4_B2
VFG001443(gb|AAF37887)	13	IBS6_T4_B2
VFG001448(gb|AAA21682)	2	IBS6_T4_B2
VFG002412(gb|NP_286009)	11	IBS6_T4_B2
VFG002413(gb|NP_286011)	16	IBS6_T4_B2
VFG002414(gb|NP_286010)	12	IBS6_T4_B2
VFG002415(gb|NP_286008)	55	IBS6_T4_B2
VFG002416(gb|NP_286007)	59	IBS6_T4_B2
VFG002417(gb|NP_286006)	8	IBS6_T4_B2
VFG034772(gb|NP_290644)	2	IBS6_T4_B2
VFG034866(gb|NP_290672)	2	IBS6_T4_B2
VFG034873(gb|NP_290699)	2	IBS6_T4_B2
VFG043623(gb|YP_002921124)	24	IBS6_T4_B2
VFG043624(gb|YP_002921125)	43	IBS6_T4_B2
VFG043625(gb|YP_002921126)	148	IBS6_T4_B2
VFG043626(gb|YP_002921127)	55	IBS6_T4_B2
VFG043627(gb|YP_002921128)	46	IBS6_T4_B2
VFG044322(gb|YP_002919453)	10	IBS6_T4_B2
VFG044326(gb|YP_002920246)	4	IBS6_T4_B2
VFG044329(gb|YP_002920249)	2	IBS6_T4_B2
VFG048229(gb|YP_002921134.1)	17	IBS6_T4_B2
VFG048237(gb|YP_002921135.1)	8	IBS6_T4_B2
VFG048247(gb|YP_002921137.1)	24	IBS6_T4_B2
VFG048257(gb|YP_002921138.1)	43	IBS6_T4_B2
VFG048267(gb|YP_002921139.1)	42	IBS6_T4_B2
VFG048277(gb|YP_002921140.1)	195	IBS6_T4_B2
VFG048287(gb|YP_002921141.1)	33	IBS6_T4_B2
VFG048297(gb|YP_002921142.1)	40	IBS6_T4_B2
VFG048307(gb|YP_002921143.1)	52	IBS6_T4_B2
VFG048317(gb|YP_002921144.1)	77	IBS6_T4_B2
VFG048327(gb|YP_002921121.1)	37	IBS6_T4_B2
VFG048338(gb|YP_002921122.1)	13	IBS6_T4_B2
VFG048348(gb|YP_002921123.1)	2	IBS6_T4_B2
VFG048409(gb|YP_002918380.1)	34	IBS6_T4_B2
VFG048419(gb|YP_002918379.1)	47	IBS6_T4_B2
VFG048429(gb|YP_002918378.1)	123	IBS6_T4_B2
VFG048439(gb|YP_002918377.1)	70	IBS6_T4_B2
VFG048449(gb|YP_002918376.1)	74	IBS6_T4_B2
VFG048459(gb|YP_002918375.1)	83	IBS6_T4_B2
VFG048468(gb|YP_002918373.1)	62	IBS6_T4_B2
VFG048478(gb|YP_002918372.1)	66	IBS6_T4_B2
VFG048488(gb|YP_002918371.1)	50	IBS6_T4_B2
VFG048498(gb|YP_002918370.1)	305	IBS6_T4_B2
VFG048508(gb|YP_002918368.1)	85	IBS6_T4_B2
VFG048518(gb|YP_002918367.1)	172	IBS6_T4_B2
VFG048528(gb|YP_002918366.1)	41	IBS6_T4_B2
VFG048628(gb|YP_005226597.1)	8	IBS6_T4_B2
VFG048639(gb|YP_005226598.1)	73	IBS6_T4_B2
VFG048650(gb|YP_005226599.1)	78	IBS6_T4_B2
VFG048661(gb|YP_005226600.1)	38	IBS6_T4_B2
VFG048683(gb|YP_005226602.1)	15	IBS6_T4_B2
VFG048693(gb|YP_005226603.1)	156	IBS6_T4_B2
VFG048704(gb|YP_005226604.1)	100	IBS6_T4_B2
VFG048751(gb|YP_005226614.1)	150	IBS6_T4_B2
VFG048758(gb|YP_005226615.1)	8	IBS6_T4_B2
VFG048767(gb|YP_005226617.1)	86	IBS6_T4_B2
VFG048776(gb|YP_005226618.1)	40	IBS6_T4_B2
VFG048784(gb|YP_005226619.1)	15	IBS6_T4_B2
VFG048797(gb|YP_002920350.1)	73	IBS6_T4_B2
VFG048808(gb|YP_002920351.1)	156	IBS6_T4_B2
VFG048819(gb|YP_002920352.1)	164	IBS6_T4_B2
VFG048830(gb|YP_002920353.1)	67	IBS6_T4_B2
VFG048980(gb|YP_002920367.1)	29	IBS6_T4_B2
VFG048985(gb|YP_002920368.1)	30	IBS6_T4_B2
VFG048990(gb|YP_002920369.1)	43	IBS6_T4_B2
VFG049007(gb|YP_002920216.1)	27	IBS6_T4_B2
VFG049018(gb|YP_002920501.1)	38	IBS6_T4_B2
VFG049116(gb|YP_002918200.1)	3	IBS6_T4_B2
VFG049118(gb|YP_002918201.1)	7	IBS6_T4_B2
VFG049120(gb|YP_002918207.1)	8	IBS6_T4_B2
VFG049122(gb|YP_002918211.1)	12	IBS6_T4_B2
VFG049124(gb|YP_002918212.1)	3	IBS6_T4_B2
VFG049133(gb|YP_002918166.1)	78	IBS6_T4_B2
VFG049144(gb|YP_002918165.1)	192	IBS6_T4_B2
VFG002054(gb|YP_404607)	2	IBS6_T4_B2
VFG049904(gb|YP_309261.1)	2	IBS6_T4_B2
VFG049910(gb|YP_309268.1)	2	IBS6_T4_B2
VFG049916(gb|YP_309275.1)	4	IBS6_T4_B2
VFG049917(gb|YP_309276.1)	3	IBS6_T4_B2
VFG000361(gb|NP_405470)	2	IBS6_T4_B2
VFG000362(gb|NP_405471)	4	IBS6_T4_B2
VFG000363(gb|NP_405472)	8	IBS6_T4_B2
VFG000368(gb|NP_405477)	2	IBS6_T4_B2
VFG000872(gb|NP_757240)	3	IBS6_T3_B2
VFG000876(gb|NP_757244)	5	IBS6_T3_B2
VFG000879(gb|NP_757248)	22	IBS6_T3_B2
VFG000923(gb|NP_752600)	85	IBS6_T3_B2
VFG000924(gb|NP_752610)	41	IBS6_T3_B2
VFG000925(gb|NP_752606)	25	IBS6_T3_B2
VFG000926(gb|NP_752608)	50	IBS6_T3_B2
VFG000928(gb|NP_752607)	35	IBS6_T3_B2
VFG000929(gb|NP_752599)	26	IBS6_T3_B2
VFG000930(gb|NP_752604)	194	IBS6_T3_B2
VFG000931(gb|NP_752611)	64	IBS6_T3_B2
VFG000932(gb|NP_752612)	70	IBS6_T3_B2
VFG000933(gb|NP_752613)	33	IBS6_T3_B2
VFG000938(gb|NP_755500)	2	IBS6_T3_B2
VFG001443(gb|AAF37887)	34	IBS6_T3_B2
VFG001448(gb|AAA21682)	2	IBS6_T3_B2
VFG002412(gb|NP_286009)	6	IBS6_T3_B2
VFG002414(gb|NP_286010)	2	IBS6_T3_B2
VFG002415(gb|NP_286008)	11	IBS6_T3_B2
VFG002416(gb|NP_286007)	12	IBS6_T3_B2
VFG002417(gb|NP_286006)	2	IBS6_T3_B2
VFG034754(gb|NP_288154)	48	IBS6_T3_B2
VFG034772(gb|NP_290644)	34	IBS6_T3_B2
VFG034815(gb|NP_287686)	18	IBS6_T3_B2
VFG034849(gb|NP_285716)	4	IBS6_T3_B2
VFG034866(gb|NP_290672)	38	IBS6_T3_B2
VFG034873(gb|NP_290699)	32	IBS6_T3_B2
VFG044159(gb|NP_752602)	45	IBS6_T3_B2
VFG044165(gb|NP_752609)	57	IBS6_T3_B2
VFG045349(gb|YP_002390132)	152	IBS6_T3_B2
VFG043623(gb|YP_002921124)	8	IBS6_T3_B2
VFG043624(gb|YP_002921125)	10	IBS6_T3_B2
VFG043625(gb|YP_002921126)	37	IBS6_T3_B2
VFG043626(gb|YP_002921127)	9	IBS6_T3_B2
VFG043627(gb|YP_002921128)	5	IBS6_T3_B2
VFG044322(gb|YP_002919453)	7	IBS6_T3_B2
VFG044323(gb|YP_002920243)	24	IBS6_T3_B2
VFG044324(gb|YP_002920244)	27	IBS6_T3_B2
VFG044325(gb|YP_002920245)	39	IBS6_T3_B2
VFG044326(gb|YP_002920246)	32	IBS6_T3_B2
VFG044328(gb|YP_002920248)	113	IBS6_T3_B2
VFG044329(gb|YP_002920249)	185	IBS6_T3_B2
VFG044330(gb|YP_002920250)	20	IBS6_T3_B2
VFG044331(gb|YP_002920251)	5	IBS6_T3_B2
VFG044332(gb|YP_002920252)	20	IBS6_T3_B2
VFG044333(gb|YP_002920253)	29	IBS6_T3_B2
VFG048237(gb|YP_002921135.1)	7	IBS6_T3_B2
VFG048247(gb|YP_002921137.1)	16	IBS6_T3_B2
VFG048257(gb|YP_002921138.1)	7	IBS6_T3_B2
VFG048267(gb|YP_002921139.1)	10	IBS6_T3_B2
VFG048277(gb|YP_002921140.1)	35	IBS6_T3_B2
VFG048287(gb|YP_002921141.1)	4	IBS6_T3_B2
VFG048297(gb|YP_002921142.1)	2	IBS6_T3_B2
VFG048307(gb|YP_002921143.1)	2	IBS6_T3_B2
VFG048317(gb|YP_002921144.1)	8	IBS6_T3_B2
VFG048327(gb|YP_002921121.1)	6	IBS6_T3_B2
VFG048348(gb|YP_002921123.1)	4	IBS6_T3_B2
VFG048409(gb|YP_002918380.1)	6	IBS6_T3_B2
VFG048419(gb|YP_002918379.1)	4	IBS6_T3_B2
VFG048429(gb|YP_002918378.1)	22	IBS6_T3_B2
VFG048439(gb|YP_002918377.1)	16	IBS6_T3_B2
VFG048449(gb|YP_002918376.1)	17	IBS6_T3_B2
VFG048459(gb|YP_002918375.1)	5	IBS6_T3_B2
VFG048468(gb|YP_002918373.1)	6	IBS6_T3_B2
VFG048478(gb|YP_002918372.1)	11	IBS6_T3_B2
VFG048488(gb|YP_002918371.1)	13	IBS6_T3_B2
VFG048498(gb|YP_002918370.1)	38	IBS6_T3_B2
VFG048508(gb|YP_002918368.1)	19	IBS6_T3_B2
VFG048518(gb|YP_002918367.1)	18	IBS6_T3_B2
VFG048528(gb|YP_002918366.1)	2	IBS6_T3_B2
VFG048639(gb|YP_005226598.1)	10	IBS6_T3_B2
VFG048650(gb|YP_005226599.1)	13	IBS6_T3_B2
VFG048661(gb|YP_005226600.1)	2	IBS6_T3_B2
VFG048683(gb|YP_005226602.1)	2	IBS6_T3_B2
VFG048693(gb|YP_005226603.1)	26	IBS6_T3_B2
VFG048704(gb|YP_005226604.1)	7	IBS6_T3_B2
VFG048736	2	IBS6_T3_B2
VFG048751(gb|YP_005226614.1)	18	IBS6_T3_B2
VFG048767(gb|YP_005226617.1)	8	IBS6_T3_B2
VFG048776(gb|YP_005226618.1)	2	IBS6_T3_B2
VFG048784(gb|YP_005226619.1)	2	IBS6_T3_B2
VFG048797(gb|YP_002920350.1)	10	IBS6_T3_B2
VFG048808(gb|YP_002920351.1)	20	IBS6_T3_B2
VFG048819(gb|YP_002920352.1)	21	IBS6_T3_B2
VFG048830(gb|YP_002920353.1)	21	IBS6_T3_B2
VFG048980(gb|YP_002920367.1)	6	IBS6_T3_B2
VFG048990(gb|YP_002920369.1)	2	IBS6_T3_B2
VFG049007(gb|YP_002920216.1)	4	IBS6_T3_B2
VFG049018(gb|YP_002920501.1)	3	IBS6_T3_B2
VFG049120(gb|YP_002918207.1)	4	IBS6_T3_B2
VFG049133(gb|YP_002918166.1)	17	IBS6_T3_B2
VFG049144(gb|YP_002918165.1)	27	IBS6_T3_B2
VFG002076(gb|NP_248780)	2	IBS6_T3_B2
VFG000423(gb|NP_458730)	4	IBS6_T3_B2
VFG000427(gb|NP_458734)	2	IBS6_T3_B2
VFG002049(gb|YP_404602)	8	IBS6_T3_B2
VFG002051(gb|YP_404604)	5	IBS6_T3_B2
VFG002053(gb|YP_404606)	6	IBS6_T3_B2
VFG002054(gb|YP_404607)	5	IBS6_T3_B2
VFG002055(gb|YP_404608)	30	IBS6_T3_B2
VFG002056(gb|YP_404609)	9	IBS6_T3_B2
VFG049898(gb|YP_309252.1)	2	IBS6_T3_B2
VFG049899(gb|YP_309253.1)	4	IBS6_T3_B2
VFG049910(gb|YP_309268.1)	2	IBS6_T3_B2
VFG049916(gb|YP_309275.1)	52	IBS6_T3_B2
VFG049917(gb|YP_309276.1)	25	IBS6_T3_B2
VFG000358(gb|NP_405467)	44	IBS6_T3_B2
