gene_name	hits	sample
VFG035574(gi:218693685)	2	UC3_T3_B1
VFG035774(gi:387605700)	2	UC3_T3_B1
VFG035891(gi:387605712)	2	UC3_T3_B1
VFG035938(gi:218707301)	4	UC3_T3_B1
VFG035939(gi:386626557)	2	UC3_T3_B1
VFG036001(gi:387605878)	2	UC3_T3_B1
VFG040955(gi:157157281)	2	UC3_T3_B1
VFG042078(gi:15832985)	2	UC3_T3_B1
VFG042091(gi:15832969)	2	UC3_T3_B1
VFG042592(gi:46487741)	4	UC3_T3_B1
VFG043091(gi:15802296)	2	UC3_T3_B1
VFG043110(gi:161367587)	2	UC3_T3_B1
VFG045770	2	UC3_T3_B1
VFG016470(gi:72080990)	2	UC3_T3_B1
VFG012837(gi:82524546)	2	UC3_T3_B1
VFG005117(gi:82749875)	2	UC3_T3_B1
VFG005189(gi:55822907)	2	UC3_T3_B1
VFG005191(gi:116627754)	11	UC3_T3_B1
VFG005324(gi:55820544)	5	UC3_T3_B1
VFG005325(gi:116627005)	4	UC3_T3_B1
VFG005362(gi:125717177)	2	UC3_T3_B1
VFG005367(gi:146320825)	2	UC3_T3_B1
VFG005382(gi:116628017)	5	UC3_T3_B1
VFG005386(gi:55823112)	5	UC3_T3_B1
VFG005554(gi:55822121)	2	UC3_T3_B1
VFG005556(gi:116627090)	8	UC3_T3_B1
VFG005582(gi:125717729)	2	UC3_T3_B1
VFG005811(gi:24378698)	2	UC3_T3_B1
VFG005844(gi:116627835)	5	UC3_T3_B1
VFG005868(gi:116627836)	4	UC3_T3_B1
VFG005892(gi:116627837)	4	UC3_T3_B1
VFG005904(gi:116627838)	3	UC3_T3_B1
VFG005928(gi:116627840)	10	UC3_T3_B1
VFG005940(gi:116627841)	2	UC3_T3_B1
VFG005964(gi:116627843)	6	UC3_T3_B1
VFG005976(gi:116627844)	5	UC3_T3_B1
VFG006011(gi:116627847)	15	UC3_T3_B1
VFG006022(gi:116627988)	6	UC3_T3_B1
VFG006031(gi:55821120)	3	UC3_T3_B1
VFG006032(gi:116627989)	4	UC3_T3_B1
VFG006046(gi:55823162)	2	UC3_T3_B1
VFG006048(gi:116628171)	7	UC3_T3_B1
VFG006054(gi:116628172)	4	UC3_T3_B1
VFG006058(gi:55821124)	3	UC3_T3_B1
VFG006059(gi:116628173)	6	UC3_T3_B1
VFG006061(gi:55823378)	4	UC3_T3_B1
VFG006062(gi:55821249)	2	UC3_T3_B1
VFG006063(gi:116628174)	2	UC3_T3_B1
VFG006065(gi:55823379)	2	UC3_T3_B1
VFG006071(gi:116628176)	6	UC3_T3_B1
VFG006073(gi:55823381)	3	UC3_T3_B1
VFG006075(gi:116628177)	6	UC3_T3_B1
VFG006083(gi:116628180)	6	UC3_T3_B1
VFG006085(gi:116628181)	3	UC3_T3_B1
VFG006087(gi:116628182)	8	UC3_T3_B1
VFG006089(gi:116628183)	10	UC3_T3_B1
VFG018652(gi:157151535)	2	UC3_T3_B1
VFG018662(gi:157151177)	4	UC3_T3_B1
VFG019103(gi:169832540)	2	UC3_T3_B1
VFG043517(gi:157150875)	2	UC3_T3_B1
VFG002711(gi:2765179)	2	UC3_T3_B1
VFG002275(gb|NP_561079)	2	UC3_T1_B1
VFG002276(gb|NP_561089)	4	UC3_T1_B1
VFG002277(gb|NP_561107)	4	UC3_T1_B1
VFG002280(gb|NP_562195)	2	UC3_T1_B1
VFG002281(gb|NP_562439)	4	UC3_T1_B1
VFG043511(gb|ZP_00602747)	2	UC3_T1_B1
VFG043518(gb|AAN12397)	4	UC3_T1_B1
VFG000873(gb|NP_757241)	3	UC3_T1_B1
VFG000902(gb|NP_755494)	2	UC3_T1_B1
VFG000906(gb|NP_755445)	2	UC3_T1_B1
VFG000907(gb|NP_755448)	4	UC3_T1_B1
VFG000908(gb|NP_755449)	4	UC3_T1_B1
VFG000923(gb|NP_752600)	11	UC3_T1_B1
VFG000924(gb|NP_752610)	2	UC3_T1_B1
VFG000925(gb|NP_752606)	8	UC3_T1_B1
VFG000928(gb|NP_752607)	2	UC3_T1_B1
VFG000930(gb|NP_752604)	4	UC3_T1_B1
VFG000931(gb|NP_752611)	3	UC3_T1_B1
VFG000932(gb|NP_752612)	2	UC3_T1_B1
VFG000936(gb|NP_755498)	2	UC3_T1_B1
VFG001443(gb|AAF37887)	4	UC3_T1_B1
VFG001444(gb|AAG10151)	2	UC3_T1_B1
VFG001448(gb|AAA21682)	27	UC3_T1_B1
VFG001450(gb|AAA24046)	5	UC3_T1_B1
VFG034754(gb|NP_288154)	15	UC3_T1_B1
VFG034772(gb|NP_290644)	17	UC3_T1_B1
VFG034849(gb|NP_285716)	2	UC3_T1_B1
VFG034866(gb|NP_290672)	24	UC3_T1_B1
VFG034873(gb|NP_290699)	6	UC3_T1_B1
VFG034915(gb|NP_290352)	4	UC3_T1_B1
VFG044159(gb|NP_752602)	11	UC3_T1_B1
VFG044165(gb|NP_752609)	16	UC3_T1_B1
VFG044172(gb|NP_756180)	7	UC3_T1_B1
VFG000347(gb|NP_438870)	4	UC3_T1_B1
VFG013368(gb|NP_439034)	7	UC3_T1_B1
VFG043624(gb|YP_002921125)	3	UC3_T1_B1
VFG048277(gb|YP_002921140.1)	3	UC3_T1_B1
VFG048498(gb|YP_002918370.1)	2	UC3_T1_B1
VFG048776(gb|YP_005226618.1)	2	UC3_T1_B1
VFG049144(gb|YP_002918165.1)	3	UC3_T1_B1
VFG000619(gb|NP_709458)	2	UC3_T1_B1
VFG002047(gb|YP_404600)	3	UC3_T1_B1
VFG002054(gb|YP_404607)	6	UC3_T1_B1
VFG002055(gb|YP_404608)	2	UC3_T1_B1
VFG002056(gb|YP_404609)	3	UC3_T1_B1
VFG013070(gb|YP_405013)	3	UC3_T1_B1
VFG049904(gb|YP_309261.1)	4	UC3_T1_B1
VFG049905(gb|YP_309263.1)	3	UC3_T1_B1
VFG049914(gb|YP_309273.1)	2	UC3_T1_B1
VFG049917(gb|YP_309276.1)	43	UC3_T1_B1
VFG000362(gb|NP_405471)	2	UC3_T1_B1
VFG000363(gb|NP_405472)	2	UC3_T1_B1
VFG043005(gi:304364195)	2	UC3_T1_B1
VFG038263(gi:330830587)	2	UC3_T1_B1
VFG012097(gi:18311271)	2	UC3_T1_B1
VFG012104(gi:126700212)	2	UC3_T1_B1
VFG012133(gi:110799673)	2	UC3_T1_B1
VFG012137(gi:110800885)	3	UC3_T1_B1
VFG012139(gi:110801141)	4	UC3_T1_B1
VFG012143(gi:110799542)	2	UC3_T1_B1
VFG012163(gi:18309419)	2	UC3_T1_B1
VFG012177(gi:18310800)	2	UC3_T1_B1
VFG019134(gi:187932712)	3	UC3_T1_B1
VFG042831(gi:18310825)	2	UC3_T1_B1
VFG042839(gi:18311265)	2	UC3_T1_B1
VFG042841(gi:18311267)	2	UC3_T1_B1
VFG043284(gi:126697808)	3	UC3_T1_B1
VFG043297(gi:126697822)	2	UC3_T1_B1
VFG043305(gi:126697830)	2	UC3_T1_B1
VFG042991(gi:209491030)	2	UC3_T1_B1
VFG042992(gi:209491031)	5	UC3_T1_B1
VFG043441(gi:294623697)	2	UC3_T1_B1
VFG000927(gi:26246566)	21	UC3_T1_B1
VFG001445(gi:150860)	9	UC3_T1_B1
VFG001731(gi:26249445)	8	UC3_T1_B1
VFG012206(gi:110644638)	2	UC3_T1_B1
VFG012262(gi:117625211)	2	UC3_T1_B1
VFG012270(gi:16132134)	2	UC3_T1_B1
VFG012277(gi:16132135)	2	UC3_T1_B1
VFG012298(gi:16132138)	8	UC3_T1_B1
VFG012312(gi:16132140)	3	UC3_T1_B1
VFG012319(gi:16132141)	2	UC3_T1_B1
VFG012454(gi:15801137)	2	UC3_T1_B1
VFG012458(gi:49176177)	6	UC3_T1_B1
VFG012499(gi:91210147)	4	UC3_T1_B1
VFG012500(gi:88770271)	4	UC3_T1_B1
VFG012503(gi:91210148)	2	UC3_T1_B1
VFG012504(gi:88770272)	2	UC3_T1_B1
VFG012507(gi:91210149)	5	UC3_T1_B1
VFG012508(gi:88770273)	6	UC3_T1_B1
VFG012511(gi:91210150)	6	UC3_T1_B1
VFG012512(gi:88770274)	9	UC3_T1_B1
VFG012515(gi:91210151)	5	UC3_T1_B1
VFG012518(gi:88770302)	10	UC3_T1_B1
VFG012522(gi:88770304)	8	UC3_T1_B1
VFG012526(gi:88770306)	3	UC3_T1_B1
VFG012536(gi:110642110)	2	UC3_T1_B1
VFG012545(gi:91211198)	2	UC3_T1_B1
VFG012552(gi:110642114)	5	UC3_T1_B1
VFG012566(gi:117624166)	2	UC3_T1_B1
VFG012567(gi:26248288)	2	UC3_T1_B1
VFG012575(gi:88770314)	4	UC3_T1_B1
VFG012576(gi:26247467)	6	UC3_T1_B1
VFG012590(gi:88770311)	4	UC3_T1_B1
VFG018198(gi:16128278)	4	UC3_T1_B1
VFG018205(gi:16128277)	2	UC3_T1_B1
VFG018207(gi:26246301)	2	UC3_T1_B1
VFG018211(gi:16128276)	5	UC3_T1_B1
VFG018218(gi:16128275)	2	UC3_T1_B1
VFG033078(gi:218701685)	3	UC3_T1_B1
VFG033089(gi:218559963)	2	UC3_T1_B1
VFG033129(gi:386622204)	3	UC3_T1_B1
VFG033146(gi:386625714)	3	UC3_T1_B1
VFG033168(gi:260847128)	2	UC3_T1_B1
VFG033170(gi:260858480)	3	UC3_T1_B1
VFG033175(gi:387615045)	3	UC3_T1_B1
VFG033226(gi:291285696)	2	UC3_T1_B1
VFG033227(gi:387509760)	2	UC3_T1_B1
VFG033262(gi:218707983)	3	UC3_T1_B1
VFG033264(gi:218561492)	2	UC3_T1_B1
VFG033278(gi:260871037)	10	UC3_T1_B1
VFG033279(gi:260858485)	4	UC3_T1_B1
VFG033280(gi:410482683)	15	UC3_T1_B1
VFG033283(gi:218695042)	7	UC3_T1_B1
VFG033284(gi:387607091)	10	UC3_T1_B1
VFG033285(gi:218703016)	2	UC3_T1_B1
VFG033286(gi:386642063)	4	UC3_T1_B1
VFG033289(gi:218707984)	2	UC3_T1_B1
VFG033291(gi:218561493)	8	UC3_T1_B1
VFG033294(gi:443615872)	7	UC3_T1_B1
VFG033334(gi:260858487)	2	UC3_T1_B1
VFG033335(gi:410482685)	4	UC3_T1_B1
VFG033366(gi:386622108)	3	UC3_T1_B1
VFG033368(gi:157157381)	2	UC3_T1_B1
VFG033370(gi:218561496)	2	UC3_T1_B1
VFG033824(gi:386640485)	4	UC3_T1_B1
VFG033827(gi:386625733)	4	UC3_T1_B1
VFG033838(gi:260855975)	6	UC3_T1_B1
VFG033845(gi:386622094)	2	UC3_T1_B1
VFG033910(gi:218534588)	2	UC3_T1_B1
VFG033916(gi:218534589)	4	UC3_T1_B1
VFG033928(gi:218534591)	5	UC3_T1_B1
VFG033929(gi:386598812)	7	UC3_T1_B1
VFG033945(gi:386640484)	2	UC3_T1_B1
VFG033951(gi:387615309)	2	UC3_T1_B1
VFG033958(gi:218701709)	5	UC3_T1_B1
VFG033972(gi:218701708)	3	UC3_T1_B1
VFG033975(gi:386622242)	2	UC3_T1_B1
VFG034005(gi:218534490)	3	UC3_T1_B1
VFG034008(gi:410482044)	2	UC3_T1_B1
VFG034028(gi:387607659)	5	UC3_T1_B1
VFG034051(gi:387612528)	2	UC3_T1_B1
VFG034066(gi:386619564)	2	UC3_T1_B1
VFG034070(gi:386599810)	3	UC3_T1_B1
VFG034071(gi:386624595)	5	UC3_T1_B1
VFG034075(gi:410482040)	2	UC3_T1_B1
VFG034092(gi:410482039)	8	UC3_T1_B1
VFG034095(gi:218695586)	2	UC3_T1_B1
VFG034099(gi:386629711)	3	UC3_T1_B1
VFG034100(gi:386619566)	4	UC3_T1_B1
VFG034108(gi:387617311)	4	UC3_T1_B1
VFG034109(gi:410482038)	2	UC3_T1_B1
VFG034113(gi:387607664)	8	UC3_T1_B1
VFG034114(gi:218699458)	3	UC3_T1_B1
VFG034115(gi:386639500)	2	UC3_T1_B1
VFG034119(gi:387612532)	3	UC3_T1_B1
VFG034120(gi:218558836)	3	UC3_T1_B1
VFG034121(gi:386599813)	4	UC3_T1_B1
VFG034124(gi:222156714)	3	UC3_T1_B1
VFG034125(gi:387617312)	3	UC3_T1_B1
VFG034126(gi:410482037)	2	UC3_T1_B1
VFG034135(gi:218705474)	3	UC3_T1_B1
VFG034147(gi:387607666)	2	UC3_T1_B1
VFG034150(gi:386629714)	2	UC3_T1_B1
VFG034164(gi:387607667)	4	UC3_T1_B1
VFG034169(gi:218705476)	2	UC3_T1_B1
VFG034182(gi:218699454)	2	UC3_T1_B1
VFG034185(gi:386619572)	2	UC3_T1_B1
VFG034186(gi:218705477)	2	UC3_T1_B1
VFG034192(gi:222156718)	2	UC3_T1_B1
VFG034199(gi:218704670)	3	UC3_T1_B1
VFG034206(gi:387616520)	4	UC3_T1_B1
VFG034217(gi:386604843)	2	UC3_T1_B1
VFG034224(gi:386618821)	2	UC3_T1_B1
VFG034228(gi:386598999)	4	UC3_T1_B1
VFG034232(gi:387616518)	3	UC3_T1_B1
VFG034233(gi:387606976)	2	UC3_T1_B1
VFG034245(gi:387616517)	3	UC3_T1_B1
VFG034253(gi:218702264)	2	UC3_T1_B1
VFG034257(gi:218707129)	4	UC3_T1_B1
VFG034270(gi:387609225)	3	UC3_T1_B1
VFG034272(gi:386641111)	2	UC3_T1_B1
VFG034275(gi:218707130)	11	UC3_T1_B1
VFG034293(gi:218707131)	7	UC3_T1_B1
VFG034311(gi:218707132)	2	UC3_T1_B1
VFG034347(gi:218707134)	2	UC3_T1_B1
VFG034365(gi:218707135)	3	UC3_T1_B1
VFG034391(gi:218703574)	2	UC3_T1_B1
VFG034392(gi:157156152)	2	UC3_T1_B1
VFG034418(gi:218703573)	4	UC3_T1_B1
VFG034419(gi:157155651)	5	UC3_T1_B1
VFG034447(gi:157159226)	2	UC3_T1_B1
VFG034449(gi:386612487)	2	UC3_T1_B1
VFG034463(gi:260842497)	3	UC3_T1_B1
VFG034464(gi:260853521)	4	UC3_T1_B1
VFG034465(gi:410484082)	6	UC3_T1_B1
VFG034474(gi:218703571)	11	UC3_T1_B1
VFG034475(gi:157154909)	4	UC3_T1_B1
VFG034476(gi:387610823)	2	UC3_T1_B1
VFG034481(gi:443616322)	2	UC3_T1_B1
VFG034492(gi:260853520)	2	UC3_T1_B1
VFG034502(gi:218703570)	4	UC3_T1_B1
VFG034505(gi:386612485)	5	UC3_T1_B1
VFG034521(gi:410484084)	5	UC3_T1_B1
VFG034530(gi:218703569)	3	UC3_T1_B1
VFG034536(gi:386622651)	2	UC3_T1_B1
VFG034542(gi:26246313)	4	UC3_T1_B1
VFG034551(gi:209400580)	2	UC3_T1_B1
VFG034554(gi:260842504)	10	UC3_T1_B1
VFG034555(gi:260853528)	2	UC3_T1_B1
VFG034556(gi:410484074)	3	UC3_T1_B1
VFG034560(gi:387605808)	5	UC3_T1_B1
VFG034563(gi:386617803)	2	UC3_T1_B1
VFG034564(gi:218703583)	23	UC3_T1_B1
VFG034565(gi:157156471)	5	UC3_T1_B1
VFG034566(gi:387610830)	8	UC3_T1_B1
VFG034623(gi:218701867)	2	UC3_T1_B1
VFG034631(gi:410480837)	2	UC3_T1_B1
VFG034636(gi:157158530)	3	UC3_T1_B1
VFG034642(gi:260857220)	3	UC3_T1_B1
VFG034663(gi:260842797)	3	UC3_T1_B1
VFG034664(gi:260866720)	3	UC3_T1_B1
VFG034675(gi:218703904)	12	UC3_T1_B1
VFG034676(gi:157156221)	4	UC3_T1_B1
VFG034703(gi:260846762)	6	UC3_T1_B1
VFG034705(gi:260870675)	2	UC3_T1_B1
VFG034708(gi:410484855)	2	UC3_T1_B1
VFG034717(gi:218707582)	9	UC3_T1_B1
VFG034718(gi:157157305)	6	UC3_T1_B1
VFG034719(gi:387614643)	3	UC3_T1_B1
VFG034720(gi:386616783)	3	UC3_T1_B1
VFG034724(gi:443615443)	3	UC3_T1_B1
VFG034756(gi:291282900)	5	UC3_T1_B1
VFG034757(gi:387506964)	6	UC3_T1_B1
VFG034777(gi:260870723)	25	UC3_T1_B1
VFG034817(gi:291282572)	3	UC3_T1_B1
VFG034822(gi:260843778)	7	UC3_T1_B1
VFG034823(gi:260867911)	5	UC3_T1_B1
VFG034851(gi:291280845)	9	UC3_T1_B1
VFG034852(gi:387504955)	3	UC3_T1_B1
VFG034869(gi:387509493)	9	UC3_T1_B1
VFG034875(gi:291285483)	27	UC3_T1_B1
VFG034910(gi:291281325)	2	UC3_T1_B1
VFG034918(gi:387509176)	4	UC3_T1_B1
VFG034919(gi:209399167)	4	UC3_T1_B1
VFG034921(gi:387884949)	2	UC3_T1_B1
VFG035114(gi:386620384)	5	UC3_T1_B1
VFG035130(gi:386620385)	3	UC3_T1_B1
VFG035146(gi:386620386)	2	UC3_T1_B1
VFG035162(gi:386620387)	2	UC3_T1_B1
VFG035163(gi:157156833)	3	UC3_T1_B1
VFG035173(gi:260845465)	2	UC3_T1_B1
VFG035194(gi:386620390)	3	UC3_T1_B1
VFG035195(gi:157155408)	4	UC3_T1_B1
VFG035241(gi:260845471)	6	UC3_T1_B1
VFG035246(gi:386620397)	4	UC3_T1_B1
VFG035290(gi:386620401)	2	UC3_T1_B1
VFG035349(gi:157156697)	2	UC3_T1_B1
VFG035450(gi:387605687)	3	UC3_T1_B1
VFG035459(gi:15799898)	2	UC3_T1_B1
VFG035470(gi:260866362)	2	UC3_T1_B1
VFG035476(gi:387605688)	3	UC3_T1_B1
VFG035477(gi:218703467)	2	UC3_T1_B1
VFG035484(gi:15799899)	4	UC3_T1_B1
VFG035489(gi:291281039)	4	UC3_T1_B1
VFG035494(gi:260853426)	3	UC3_T1_B1
VFG035495(gi:410484151)	6	UC3_T1_B1
VFG035499(gi:387605689)	2	UC3_T1_B1
VFG035500(gi:218703468)	4	UC3_T1_B1
VFG035501(gi:157155738)	5	UC3_T1_B1
VFG035502(gi:386612379)	3	UC3_T1_B1
VFG035508(gi:15799900)	2	UC3_T1_B1
VFG035517(gi:260842448)	3	UC3_T1_B1
VFG035524(gi:218703469)	3	UC3_T1_B1
VFG035525(gi:157156439)	2	UC3_T1_B1
VFG035526(gi:386612381)	3	UC3_T1_B1
VFG035542(gi:260842449)	3	UC3_T1_B1
VFG035549(gi:387605691)	2	UC3_T1_B1
VFG035550(gi:218703470)	2	UC3_T1_B1
VFG035568(gi:260842450)	8	UC3_T1_B1
VFG035569(gi:260866365)	2	UC3_T1_B1
VFG035574(gi:218693685)	2	UC3_T1_B1
VFG035575(gi:387605692)	3	UC3_T1_B1
VFG035578(gi:386612383)	3	UC3_T1_B1
VFG035595(gi:260866366)	2	UC3_T1_B1
VFG035620(gi:260842452)	4	UC3_T1_B1
VFG035621(gi:260866367)	2	UC3_T1_B1
VFG035626(gi:387605694)	3	UC3_T1_B1
VFG035637(gi:110640440)	2	UC3_T1_B1
VFG035655(gi:386612386)	4	UC3_T1_B1
VFG035676(gi:218693689)	5	UC3_T1_B1
VFG035677(gi:387605696)	2	UC3_T1_B1
VFG035679(gi:157159137)	2	UC3_T1_B1
VFG035680(gi:386612387)	4	UC3_T1_B1
VFG035700(gi:218693690)	2	UC3_T1_B1
VFG035701(gi:387605697)	4	UC3_T1_B1
VFG035720(gi:260842456)	5	UC3_T1_B1
VFG035727(gi:218703477)	3	UC3_T1_B1
VFG035729(gi:386612389)	2	UC3_T1_B1
VFG035769(gi:260866372)	5	UC3_T1_B1
VFG035774(gi:387605700)	4	UC3_T1_B1
VFG035776(gi:157157099)	2	UC3_T1_B1
VFG035777(gi:386612391)	2	UC3_T1_B1
VFG035799(gi:387605701)	4	UC3_T1_B1
VFG035808(gi:15799915)	4	UC3_T1_B1
VFG035834(gi:15831314)	2	UC3_T1_B1
VFG035835(gi:110640448)	3	UC3_T1_B1
VFG035838(gi:291282560)	2	UC3_T1_B1
VFG035843(gi:260843767)	6	UC3_T1_B1
VFG035844(gi:260867900)	2	UC3_T1_B1
VFG035845(gi:260855181)	8	UC3_T1_B1
VFG035846(gi:410482731)	5	UC3_T1_B1
VFG035849(gi:157158133)	2	UC3_T1_B1
VFG035891(gi:387605712)	2	UC3_T1_B1
VFG035937(gi:387609441)	16	UC3_T1_B1
VFG035938(gi:218707301)	55	UC3_T1_B1
VFG035939(gi:386626557)	4	UC3_T1_B1
VFG035946(gi:291284976)	3	UC3_T1_B1
VFG035950(gi:260846630)	3	UC3_T1_B1
VFG035951(gi:260870335)	6	UC3_T1_B1
VFG035952(gi:260858000)	9	UC3_T1_B1
VFG035953(gi:410480308)	4	UC3_T1_B1
VFG035956(gi:218697326)	8	UC3_T1_B1
VFG035957(gi:387609338)	27	UC3_T1_B1
VFG035960(gi:386621289)	4	UC3_T1_B1
VFG035965(gi:443619676)	9	UC3_T1_B1
VFG035971(gi:386629132)	2	UC3_T1_B1
VFG035981(gi:260842519)	6	UC3_T1_B1
VFG035983(gi:260853544)	2	UC3_T1_B1
VFG035991(gi:15829678)	3	UC3_T1_B1
VFG035997(gi:410484002)	2	UC3_T1_B1
VFG036001(gi:387605878)	15	UC3_T1_B1
VFG036003(gi:157157315)	3	UC3_T1_B1
VFG036004(gi:386612565)	13	UC3_T1_B1
VFG036009(gi:222155165)	4	UC3_T1_B1
VFG036012(gi:291284318)	3	UC3_T1_B1
VFG036019(gi:410480204)	4	UC3_T1_B1
VFG036022(gi:387610190)	3	UC3_T1_B1
VFG036023(gi:157154748)	2	UC3_T1_B1
VFG036024(gi:157158925)	5	UC3_T1_B1
VFG036026(gi:386613385)	2	UC3_T1_B1
VFG036027(gi:218561452)	2	UC3_T1_B1
VFG036043(gi:157418179)	19	UC3_T1_B1
VFG036048(gi:209398688)	6	UC3_T1_B1
VFG036051(gi:260867588)	2	UC3_T1_B1
VFG036058(gi:218704697)	9	UC3_T1_B1
VFG036084(gi:91206275)	2	UC3_T1_B1
VFG040946(gi:157154814)	4	UC3_T1_B1
VFG040947(gi:157156601)	4	UC3_T1_B1
VFG040949(gi:157157609)	4	UC3_T1_B1
VFG040953(gi:157154920)	3	UC3_T1_B1
VFG040954(gi:157159001)	7	UC3_T1_B1
VFG040955(gi:157157281)	5	UC3_T1_B1
VFG040956(gi:157156659)	5	UC3_T1_B1
VFG040997	2	UC3_T1_B1
VFG040998	12	UC3_T1_B1
VFG041003(gi:284924301)	5	UC3_T1_B1
VFG041051(gi:15799916)	5	UC3_T1_B1
VFG042073(gi:15832988)	3	UC3_T1_B1
VFG042076(gi:15832987)	18	UC3_T1_B1
VFG042077(gi:15832986)	4	UC3_T1_B1
VFG042078(gi:15832985)	7	UC3_T1_B1
VFG042080(gi:15832983)	3	UC3_T1_B1
VFG042081(gi:15832984)	9	UC3_T1_B1
VFG042082(gi:15832981)	4	UC3_T1_B1
VFG042083(gi:15832980)	12	UC3_T1_B1
VFG042084(gi:15832979)	8	UC3_T1_B1
VFG042086(gi:15832975)	9	UC3_T1_B1
VFG042087(gi:15832973)	7	UC3_T1_B1
VFG042088(gi:15832974)	11	UC3_T1_B1
VFG042089(gi:15832971)	4	UC3_T1_B1
VFG042091(gi:15832969)	5	UC3_T1_B1
VFG042092(gi:15832970)	9	UC3_T1_B1
VFG042093(gi:15832967)	13	UC3_T1_B1
VFG042094(gi:15832965)	4	UC3_T1_B1
VFG042095(gi:15832966)	8	UC3_T1_B1
VFG042096(gi:15832962)	3	UC3_T1_B1
VFG042097(gi:15832963)	14	UC3_T1_B1
VFG042210	5	UC3_T1_B1
VFG042402(gi:15800802)	4	UC3_T1_B1
VFG042403(gi:15800803)	7	UC3_T1_B1
VFG042404(gi:15804987)	4	UC3_T1_B1
VFG042494(gi:2808451)	4	UC3_T1_B1
VFG042590(gi:46487739)	14	UC3_T1_B1
VFG042591(gi:46487740)	10	UC3_T1_B1
VFG042592(gi:46487741)	40	UC3_T1_B1
VFG042593(gi:46487742)	11	UC3_T1_B1
VFG042713(gi:15801631)	4	UC3_T1_B1
VFG042714(gi:15801632)	13	UC3_T1_B1
VFG042715(gi:15801633)	12	UC3_T1_B1
VFG042717(gi:15801635)	2	UC3_T1_B1
VFG042718(gi:15801636)	15	UC3_T1_B1
VFG042726(gi:15801155)	4	UC3_T1_B1
VFG042729(gi:15801158)	2	UC3_T1_B1
VFG043072(gi:15801187)	3	UC3_T1_B1
VFG043073(gi:15801189)	14	UC3_T1_B1
VFG043074(gi:15801190)	6	UC3_T1_B1
VFG043075(gi:15801191)	4	UC3_T1_B1
VFG043076(gi:15801192)	6	UC3_T1_B1
VFG043077(gi:15801193)	10	UC3_T1_B1
VFG043079(gi:15801195)	3	UC3_T1_B1
VFG043080(gi:15801196)	11	UC3_T1_B1
VFG043081(gi:15801197)	12	UC3_T1_B1
VFG043082(gi:15801198)	14	UC3_T1_B1
VFG043083(gi:15801199)	14	UC3_T1_B1
VFG043084(gi:15801200)	12	UC3_T1_B1
VFG043086(gi:15802291)	29	UC3_T1_B1
VFG043087(gi:15802292)	14	UC3_T1_B1
VFG043088(gi:15802293)	4	UC3_T1_B1
VFG043089(gi:15802294)	2	UC3_T1_B1
VFG043090(gi:15802295)	7	UC3_T1_B1
VFG043091(gi:15802296)	7	UC3_T1_B1
VFG043092(gi:15802298)	22	UC3_T1_B1
VFG043093(gi:15802299)	7	UC3_T1_B1
VFG043094(gi:15802300)	18	UC3_T1_B1
VFG043095(gi:15802301)	6	UC3_T1_B1
VFG043096(gi:15802302)	3	UC3_T1_B1
VFG043097(gi:15802303)	6	UC3_T1_B1
VFG043098(gi:15802304)	2	UC3_T1_B1
VFG043099(gi:15802355)	10	UC3_T1_B1
VFG043100(gi:15802356)	4	UC3_T1_B1
VFG043101(gi:15802357)	4	UC3_T1_B1
VFG043102(gi:15802358)	4	UC3_T1_B1
VFG043103(gi:15802359)	10	UC3_T1_B1
VFG043104(gi:15802360)	3	UC3_T1_B1
VFG043105(gi:15802361)	2	UC3_T1_B1
VFG043106(gi:15802372)	2	UC3_T1_B1
VFG043107(gi:15802373)	10	UC3_T1_B1
VFG043108(gi:15802374)	15	UC3_T1_B1
VFG043109(gi:161367588)	2	UC3_T1_B1
VFG043110(gi:161367587)	17	UC3_T1_B1
VFG043111(gi:15802377)	6	UC3_T1_B1
VFG043112(gi:15802378)	20	UC3_T1_B1
VFG043113(gi:15802379)	6	UC3_T1_B1
VFG043114(gi:15802380)	15	UC3_T1_B1
VFG043115(gi:15802381)	6	UC3_T1_B1
VFG043116(gi:161367586)	2	UC3_T1_B1
VFG043117(gi:15802383)	4	UC3_T1_B1
VFG043118(gi:15802384)	6	UC3_T1_B1
VFG043119(gi:15802385)	4	UC3_T1_B1
VFG043120(gi:15802868)	23	UC3_T1_B1
VFG043544(gi:15800816)	5	UC3_T1_B1
VFG043545(gi:218560235)	12	UC3_T1_B1
VFG043643(gi:145586)	4	UC3_T1_B1
VFG043644(gi:388629)	3	UC3_T1_B1
VFG044067(gi:218534572)	17	UC3_T1_B1
VFG044171(gi:26248334)	4	UC3_T1_B1
VFG045787	2	UC3_T1_B1
VFG045788	4	UC3_T1_B1
VFG045791	3	UC3_T1_B1
VFG045792	6	UC3_T1_B1
VFG045806	5	UC3_T1_B1
VFG045809	7	UC3_T1_B1
VFG045812	2	UC3_T1_B1
VFG045818	3	UC3_T1_B1
VFG045820	5	UC3_T1_B1
VFG045821	4	UC3_T1_B1
VFG045823	2	UC3_T1_B1
VFG045824	5	UC3_T1_B1
VFG045825	2	UC3_T1_B1
VFG045839	2	UC3_T1_B1
VFG045840	11	UC3_T1_B1
VFG045855	2	UC3_T1_B1
VFG045878	2	UC3_T1_B1
VFG045887	2	UC3_T1_B1
VFG045897	2	UC3_T1_B1
VFG045904	5	UC3_T1_B1
VFG045906	3	UC3_T1_B1
VFG045911	3	UC3_T1_B1
VFG045913	2	UC3_T1_B1
