featureid	Intercept	donor_source[T.DONOR3]	donor_source[T.DONOR7]	donor_source[T.SPORT17]	time_point
K02509	-0.748780830844572	-2.31921454834625	-1.78958870984533	2.44270740138594	-0.779861373809922
K02510	-1.10423205707901	-0.636556293246	-0.465165635123043	2.4099291382939	-0.671400023607362
K02511	-0.910568459972074	-1.0890692131488	-0.33056609846571	2.74280629741255	-0.854427559284318
K02517	1.30073063160546	1.63259211612061	1.03994629763147	0.212706786266005	-0.164627267030824
K02518	2.74968458797104	0.763572190526278	0.423216442094059	-1.18090918970998	0.141126738878142
K02519	2.63191725398667	0.566937331679614	0.609843293652744	-1.17704731536802	0.263132410140884
K02520	2.53571941043503	0.385075782063754	0.210721949563236	-1.38891546739038	0.231278853507888
K02521	-0.199549182399442	-1.10751673149749	0.0884194806971262	1.36525354968611	-0.372768400220025
K02523	2.04713095809586	0.949725006345065	0.334858278260441	-0.862233984598481	-0.0345115344802026
K02526	-1.26608227108352	-0.16738953756973	-0.199564760103016	2.19207773791853	-0.534640742448914
K02527	1.63949675943024	1.57060805392578	1.06750331305048	-0.391079622635209	-0.0697729270735863
K02528	2.69381798888809	0.412684012773783	0.222643549070568	-1.28279628170427	0.299607710929763
K02529	3.29308606769211	0.27955193874553	0.00266730271360381	-1.68439974201616	0.428878800960433
K02530	-3.20781586979263	0.0694103283913448	-2.11188306428412	0.117274266353286	0.543430106731307
K02531	-2.37090085361831	0.960520599606784	-1.60350682355383	0.578435879817641	-0.0266776662150506
K02532	-0.414648993953397	-1.00317796635315	-1.23205318070868	-2.04375787390169	0.721705274673354
K02533	-0.779991730197599	-1.38696690964386	-2.00594653703192	1.79029975520674	-0.527583194879639
K02535	-0.334351166232755	-0.876045073744504	-0.999964138045101	1.07562599765364	-0.332498816756356
K02536	2.21901418353684	0.940948580029757	0.421650330052585	-0.864750433096253	-0.0359270851889733
K02538	-3.39346860264175	0.784337197068484	-1.42883874989965	-1.35962388230261	0.258332448097121
K02548	1.65837295438416	0.483445410254748	-0.157941540255337	-1.35285777164396	0.200315402837646
