featureid	Intercept	donor_source[T.DONOR3]	donor_source[T.DONOR7]	donor_source[T.SFM028]	donor_source[T.SPORT17]	donor_source[T.SPORT4]	time_point
K00074	1.8446802815185	-1.04838041490558	0.971482216287006	-0.0309720209597047	0.106330969069193	1.14303746271193	-0.0944085125958554
K00075	1.52975931966166	0.41772617870328	0.932993440795291	0.985928995275647	0.295733050141524	1.74102571803391	-0.105600387338363
K00076	-0.56498434937139	0.0812555151557639	-1.16743409736122	-1.25250669035897	-0.748357042040636	-3.5939213911885	0.146145790334977
K00077	1.64684340560298	0.0140972184514716	1.04103648560082	1.49993781533256	0.626725331578444	1.85993477898896	-0.134877533200943
K00087	-0.195933369757132	0.165601422128649	0.115896790194858	0.0867356189729277	-0.490979715552141	0.567148329795001	0.0169862801993259
K00088	2.36900577151637	-0.0923518789434716	1.36127436058556	1.1416324802877	0.751283422742079	1.59842422801316	-0.0780171756779782
K00090	-0.644703415991263	0.332555790481539	-1.20173168284858	-0.93128021273598	-0.273285880055239	-3.08330032032669	0.31697288107518
K00094	-1.72833862698217	-1.50621704286578	-0.655246497225415	-1.88856859717354	-0.536153539385607	-2.97837754887283	0.67443069767598
K00096	-0.18372294104238	-4.82201580232623	1.9259723414663	1.34364811863914	0.570329622063826	2.11258211928665	-0.121513993028366
K00097	0.892075034020944	-0.266685250165491	1.06386488573586	1.8079755732061	0.547598615918348	0.779648529470561	-0.0860328083073727
K00099	1.76262411677699	-0.0618495447063729	0.974061488080371	1.09510557141319	0.447191760573576	1.37750619846642	-0.0073550944363705
K00101	-0.472996858717398	0.0453275936221793	-0.882147670817029	-1.34846408877358	-0.511201783385088	-2.35394498509109	0.40347966503743
K00104	0.232499214051767	-2.02579347318652	0.422035007644046	1.62086014237419	0.473413929972838	0.635623457015154	0.0587332243883976
K00105	-2.34412565624853	3.07796569639203	-0.97630584342445	-0.605964022016376	-2.08608101245384	1.78810826140702	-0.924132496598922
K00108	-0.503473071218924	0.893932660160036	-0.828762055468213	0.911110562944562	-2.86032389041405	-1.70962855023086	-0.332993209842407
