featureid	Intercept	gender[T.M]	donor_source[T.DONOR3]	donor_source[T.DONOR7]	donor_source[T.SFM028]	donor_source[T.SPORT17]	donor_source[T.SPORT4]	donor_gender[T.M]	source_id[T.CD16]	source_id[T.CD17]	source_id[T.CD27]	source_id[T.CD28]	source_id[T.CD35]	source_id[T.CD38]	source_id[T.CD5]	source_id[T.IBS2]	source_id[T.IBS6]	source_id[T.IBS9]	source_id[T.UC15]	source_id[T.UC22]	source_id[T.UC3]	source_id[T.UC33]	source_id[T.UC36]	source_id[T.UC7]	source_id[T.UC8]	disease[T.IBS]	disease[T.UC]	donor_id_manual[T.DONOR2_T2_B2]	donor_id_manual[T.DONOR3_T1_B1]	donor_id_manual[T.DONOR3_T2_B2]	donor_id_manual[T.DONOR3_T3_B6]	donor_id_manual[T.DONOR7_T1_B8]	donor_id_manual[T.DONOR7_T2_B8]	donor_id_manual[T.SFM028_T1_B1]	donor_id_manual[T.SPORT17_T1_B3]	donor_id_manual[T.SPORT4_T1_B8]	basket[T.stay]	age	donor_age	time_point
Ruthenibacterium_lactatiformans	-1.57678483822937	-1.35231365862169	0.29940315743997	1.92402665164056	1.7698947477731	1.08794470234508	0.978762870471525	-3.60067937545301	-3.00443423829884	5.36178908928386	1.4901485352533	3.42590887378901	1.28429180042197	0.676223585293407	-1.69494652042964	-1.34455181666029	2.51800565080096	-3.80224965299879	-4.76683336857795	-2.65785504893367	-1.62847033222871	-0.400720351442163	-0.162865147393729	0.207311374645325	0.764323203957507	0.121992980795247	-1.01143922519294	1.70372447615401	-1.21588533324012	-0.192130575632854	-2.69144279490103	2.86982267283435	1.73591146618128	2.66417382041081	1.05751588244346	1.89959977512314	3.54383899672844	-0.095443106047155	0.368407745923226	0.0453999747322606
Bacteroides_cellulosilyticus	-1.05964325764771	-0.542900702383901	1.91030719539239	-1.95086796734748	-1.24354717250736	0.768097714620775	1.33447975460773	-1.20376617483617	0.778558959142261	-3.5526012362624	2.66057704973389	0.176594565622509	-1.01977283104012	-1.30648394496668	-0.0223513771114605	-0.437011536288386	-1.98730440779279	1.30934490476336	2.85965770121575	0.408082887372335	2.44054785290999	0.533944285408195	-0.52966748217919	0.214252722959611	-1.05092266281801	-0.861501375479358	-6.85031267118064	-3.94734707230791	2.39448035556069	-2.75144744918327	0.374495141404969	-0.806060620317502	-0.507543109357357	-1.29926922043697	1.88055441577342	1.83099602107956	-2.84176253871105	-0.0861487973251358	0.374687333668893	-0.819540385456224
Bacteroides_ovatus	-1.30170523026581	0.847196915719126	2.69350555202081	-0.583749944011548	-0.608710737189367	0.295959905821032	2.37322730366473	1.76275732346056	-0.910543094500012	-7.90801562682637	1.46612857866456	0.290082882158458	-3.70429474456857	-0.756230315282231	-3.16719269047358	1.64946721486437	0.645142328304549	-5.48591683592115	-5.09901816014289	-2.2068128736407	-4.50884714802461	0.182571745411094	-0.224013314050223	-0.814338671464828	0.693644940054842	-0.0781288540789059	0.0858813016453669	-0.731238809768997	1.65014494258156	-2.71878672645073	-2.24040061960806	-3.80349404431347	-0.216118238866329	-1.02743437012569	2.06677341137436	-0.432096496773218	-0.756761546889764	0.0285313252589688	0.0954166102067878	0.11796128347383
Ruminococcus_gnavus	0.400956522434994	-6.6187268704442	-2.23709532955573	-0.44061091695247	1.98981955532162	1.44211585922832	0.426840117018271	-1.12707910708906	-3.03679097734303	5.95825205429546	2.22665332842042	2.92856628727168	-0.604738775330285	2.61880950062048	1.6373375724735	-4.9451124817909	-3.15904088659833	4.60736014161791	4.78290342923165	-0.613627687254588	6.45167288104338	-0.361697130903069	-1.33766682485917	0.201854450206849	-1.40377631863313	1.94411953325782	1.28066686678323	0.298457632417835	-5.00255524319419	-0.339828083967967	-0.647215433221953	-1.30218929863934	-0.409583114087582	0.679806062375151	-2.10734746556374	0.18400995378449	1.20888877316334	-0.105216896883489	0.393115540112679	0.0899202485369252
Fusicatenibacter_saccharivorans	-0.309619570389346	-0.911541721251394	0.319271263089918	0.72916953112664	1.22729113582699	1.36356718941326	1.8979223424602	-0.933274038357749	1.49164443172603	5.97437868698589	3.39456533479859	-5.56777827907354	2.52591937438895	0.649174163029307	1.39553461183927	0.704686865132923	-1.41475530310223	1.96512794707503	2.596699413023	-0.684428587713877	-5.07966366490083	0.486081874862845	1.9533636714997	0.214054090480897	1.60046192923827	-0.4267605936953	-0.971754750724705	-2.68486490601762	-0.303172908246606	-0.166780302977367	-0.189499206644195	2.84856217288013	0.651073433458805	2.38300762454136	2.64738317627815	2.53842602615311	1.44214773579456	-0.264987512282373	0.503254165019219	0.0822332908199834
Roseburia_intestinalis	0.540115844219967	0.872248822424029	2.81487396022394	-0.00500287268576882	-0.782770009001806	2.37841202421779	-0.509255940277529	1.48065831490038	1.40352993168025	0.242754798970141	0.62804689097573	1.28900916408747	3.49969929115226	-0.845706781461125	1.6498461138191	3.28482244901049	-0.423985678392152	2.1739252528974	2.47742050524712	0.588946327409108	2.58760502854628	0.533801830307181	-0.783015385669257	0.214249504308793	0.148278123832175	1.42928954000984	-5.83064647626487	-1.43955352658495	2.1840127785801	0.232131113553242	0.555358581441743	3.64427965067859	-0.760891012847424	-0.838492056931413	1.40569832224754	-0.471764579964136	2.83727017446377	-0.1967570323267	0.055466120208924	0.143113281278472
Dorea_longicatena	-0.88573240140076	0.161740222546671	1.2447250153692	-0.278979645709374	-0.88511940952213	-0.317909045976454	0.241615420024443	4.81225445099352	1.44719610072761	-0.311407464900098	-1.30096496057342	-6.34480493236333	1.47508602992942	-0.94805618198145	-8.23544048557856	4.64946101598131	-0.298587519365052	-6.57113717283521	-2.18268686894416	4.68714927121099	-0.677635581099561	-9.74831079791433	-0.575121775668647	-1.9799016587924	3.68323907176299	-2.99818185929741	2.38301590967569	-4.49276485795244	4.49747813540688	0.388709997081952	5.27755492200266	-2.82885200596814	-0.288471899926662	-0.940841457451738	-2.25541493992898	-0.0573135172848457	2.61164838476993	0.386889503546713	-0.548081914816673	0.219345714597564
Eubacterium_eligens	1.3253606667221	3.78454504308424	1.477127459255	-0.516166763047555	-2.47568056102665	-4.58375386790638	-2.96659629996533	1.48824693985461	-0.676106105669446	1.88953230961315	0.519408842803733	-1.04633205104619	-0.131074014740686	-2.53861733348597	-4.02941583881953	0.942920669835682	1.72883347825458	-2.6427595445088	3.75450735922814	1.45146004839834	-5.69428768833833	0.396754539505179	0.264371051985238	-0.265014086339978	0.678504287398287	0.737497469144208	-0.653259477134617	-1.17959931248888	1.27481377917519	-0.00772951052169357	-0.201525039774077	-1.29517049408917	0.917442657053471	-2.53140260895625	-4.60128591160866	-2.92910493965194	-0.392633434096795	-0.0501864392080322	0.0419508638636519	0.0233974714563893
Eubacterium_hallii	0.932474385708615	0.58655949828348	1.01666441222741	-4.80788214657722	-1.14293345924289	-0.82461576060658	-2.65946214850659	2.64475133247851	1.0673607931295	-5.42216243163594	-0.750343689439996	0.562780450098217	-1.43928450687478	-1.20587023170221	-2.58205627689936	1.45233689240801	0.544828694624205	-4.43786833967481	-3.8005743658924	-1.00809396819178	-3.04162493427949	0.250461256996329	-2.64060412387231	-0.21472782124987	2.05682489196105	0.523774614291532	1.58009592581186	-1.85916009301408	3.40453160601845	0.168637325310902	-1.04168171415915	-1.49802393532757	-2.61847975105047	-1.1986555071725	1.75741054911521	-2.6219707881932	2.25618827744343	0.076251284428595	-0.121941137049968	-0.296641487927575
Odoribacter_splanchnicus	0.919162761181637	1.14422897395811	1.3990652825506	0.268103821535728	-1.60747000690372	0.748928503233141	1.51583380047565	1.3068163616228	1.58942698396831	-4.59456099883564	-3.64632512044738	2.73502920102328	-3.4971113835151	-1.67040677936304	-2.50038313160517	3.79202292851793	1.6143438036864	-2.16613267149244	-3.4227667487049	-1.6401305349261	-4.28763571461397	0.512722647682365	2.29249025841377	0.133620751600358	1.32734510222716	0.345559840755803	-0.335196262713344	-0.911034969036423	0.665140398323447	1.14530061676522	-1.67371828089346	-3.30548460103039	-1.570311807096	-1.66319205483333	1.55046828884986	0.776209160136724	-4.03867148951672	-0.0823845777430549	0.162203614677613	-0.344634194226403
Anaerostipes_hadrus	-0.820384312659458	-0.781963011649038	-0.677675697597719	1.99328510310235	-1.44410643096836	3.55398924751872	-0.747405344803285	-1.26820353440763	2.40160297311931	-0.0972324790144783	0.653243860484855	1.0304536325857	2.04160838977744	-1.50704320342768	1.77968845476529	-0.829199895340328	4.11618117646625	0.28911771093096	1.89668148394585	-1.80237509326045	-3.73119822224336	0.534082657591041	1.19050241966865	0.214016599159333	0.508387505209872	1.51979966993843	-2.84170218419638	2.59137639647261	-0.158687851846307	0.665186320686535	-1.83596283922781	0.492680839528995	-0.194463215768337	-1.49982847889797	2.57986202139762	-0.709913984489893	1.74334466858723	-0.379427655390741	0.629159082736199	0.0735719759748983
Firmicutes_bacterium_CAG_83	1.55068911215667	0.29446021613798	0.124573823419355	1.68167631175103	2.77505734447567	0.735366896825976	-2.61667173560376	3.34208252258776	-4.71663726411671	4.82489220484249	-0.740712472913964	0.599802683107555	1.08887028352668	2.65999607174169	0.859784818786596	3.63467381886827	-2.58075400038312	-0.131857139723642	-5.03976351384162	-0.619770184317271	-3.37849465092378	-1.44276069949514	-1.54205511550286	0.211388034324738	-2.01297631939607	-0.421735385698932	1.48298160124215	-5.99674072617754	1.8392759640812	-2.77980710074882	-0.653357930284637	-0.381636508474393	0.445473529398441	1.97554967681035	0.988661192845376	-2.57918037529037	2.85748866601803	0.0617167216024384	-0.215812261138732	0.30236520960794
Parabacteroides_merdae	0.0152566542327848	0.621650190624808	-1.39868411758826	-0.227894620637276	0.294292717019007	0.739361480909533	0.950948839824248	-1.59978548459531	2.15680329956203	-3.1492866458083	0.662894359113471	2.03743688296527	1.44430344955375	-0.233036359860784	1.73214674701116	0.639756664556141	2.11795727567126	-1.89246080602918	-5.59785372380256	-2.33847595767085	-4.81091585835176	0.158790751293834	1.28300763626716	0.191880745391938	-3.16724529942232	1.79034407969032	0.318687805418102	0.945818754489578	1.280787118256	-3.00541735694389	-2.37206370363821	3.95721571825977	0.479997374117374	0.211581000481688	1.65478020210174	1.5211400831218	1.91481233044483	-0.179351000837328	0.306186904277032	0.311002935914855
Veillonella_parvula	-0.892814923316196	-1.17002000513354	0.67649158498361	0.57263295199456	-1.95389053340824	-2.50894050197011	-2.80321114714856	-2.34805593661787	-5.98789514146656	-5.41806735412129	-1.08661366414855	-2.92561786342412	0.0951908867185315	-2.01682730586756	2.0731827687206	-0.0635251254619409	-9.73949857397626	2.31107370768275	7.54230731364251	-0.494074598112742	8.44658955851836	-4.33912681887991	-3.59562633971551	-0.178254159588722	-8.07689800938325	-1.51969114903893	-1.50356515359488	0.173886737431444	1.19906402426949	1.35512595369835	-0.527662344080108	0.697620055904346	-3.57350196689367	-2.00961258133785	-3.52824685673806	-2.83383287544296	1.86914146347858	0.209588305302618	-0.100802668292696	0.530657823829513
