featureid	Intercept	disease[T.IBS]	disease[T.UC]	gender[T.M]	donor_id_manual[T.DONOR2_T2_B2]	donor_id_manual[T.DONOR3_T1_B1]	donor_id_manual[T.DONOR3_T2_B2]	donor_id_manual[T.DONOR3_T3_B6]	donor_id_manual[T.DONOR7_T1_B8]	donor_id_manual[T.DONOR7_T2_B8]	donor_id_manual[T.SFM028_T1_B1]	donor_id_manual[T.SPORT17_T1_B3]	donor_id_manual[T.SPORT4_T1_B8]	donor_source[T.DONOR3]	donor_source[T.DONOR7]	donor_source[T.SFM028]	donor_source[T.SPORT17]	donor_source[T.SPORT4]	donor_gender[T.M]	status[T.BEFORE]	age	donor_age
K00096	0.914633807290647	0.499827786041782	-2.98438744074824	-1.9459716602758	1.29937713050311	-4.3233837456021	1.21078097741554	0.561883187922443	1.86362956362631	0.894568187244441	0.228052389415204	1.91872627219492	1.35175679764348	1.23568162534825	2.40603836254877	0.840138879459882	1.73284704032821	3.08461508943357	-0.296320728737745	-0.536714335558492	-0.165376250740951	0.265097290088029
K00097	-0.200635198007968	-0.00882263605447009	-1.37639967925075	-0.613532595296247	3.08977751635974	-2.20997567181918	2.04202353875587	0.846780515345538	0.903719468888301	0.0436680140571847	0.645289552005231	0.30289352616602	1.74442897877294	-1.09851532961734	3.06995733456415	0.174679246586347	1.468760078582	0.427465744750873	-2.44661801286403	-0.0769297682023824	-0.128964428898758	0.309755354930253
K00099	0.951716598619077	0.264937205864475	-0.808487756319075	-0.74858146156822	0.496423827642848	-2.61288505499694	0.432614921736215	0.229492641123737	0.432330890473384	-0.624804454795812	1.08665574768394	1.09228629550272	1.88032983383733	3.57441517923466	1.64003380017084	1.75762495104649	2.65238291564865	2.50187072946347	2.35393256716069	-0.588478406546193	-0.0710493373841703	0.0964907703889319
K00101	0.34861665641174	-0.326205090926601	0.531525747709245	1.40641046319451	-0.40647557920749	4.01373857552674	0.118821530746911	-0.0782973998461119	-0.626304701987249	-2.0060341534538	0.197290968688428	-0.8382534615106	-1.10087467589778	-0.909301591771924	-1.59443501754003	-0.321333396393275	-0.324631164041331	-0.764369509679898	1.35040921739873	0.462930122735423	0.0754544687300265	-0.232222646664291
K00104	0.736703571427915	0.129034324242161	-0.79081032998088	0.527838476042407	1.09843366050189	-0.148222026279897	-0.814239562345053	0.995529747637714	-0.218235508624059	0.0911496701317086	1.33541704395622	1.33498293837839	0.799338148446858	1.16584202859989	1.36426230149073	0.580160823505903	0.282442277106474	1.55251095487393	0.82717866472539	-0.766519745466787	-0.0361545133561552	0.00402763466963263
K00105	-0.707251104961779	2.9781002240911	4.16439308398244	2.65383125100579	-0.955210042958806	1.04430884415773	0.00592662315318432	0.02416417661568	-1.17490388554667	-1.00857286614904	-1.28307466527611	-2.18314021149343	-0.351406140712916	0.161410423260845	-2.01830438895422	-1.29670736487529	-2.03912025150376	-0.238903246385678	-0.243449143845472	1.46652022969953	0.113503808978134	-0.409235686253219
K00108	0.734082159150693	2.52336136872916	1.30186309092519	3.01606441293205	1.03390376471942	0.990826311656504	0.701471804785226	-2.35878279146293	-1.10934330624674	0.559425693996455	0.249048065932691	0.56310100039774	0.0863392516096239	1.71319005106083	-0.418624464406546	-0.0697073667826411	-1.2411900704773	0.158409111636058	1.29822082094487	0.972881237389964	0.00232481479936242	-0.290018588493972
K00111	-1.95735544289246	-0.723822669433071	-0.817654235429793	-0.80994962896858	0.346987711424281	-0.847852525166005	0.544782041716073	1.25198516908547	1.73370550471212	1.38210485602191	0.807865154536664	0.522833413689672	0.653894112916768	0.850284310322917	0.821529347465459	0.957174745243573	1.44848532024307	1.7399920005969	0.141537137549487	-0.468269070265371	-0.0368342447251737	0.20866861920485
K00112	-2.62102967823639	-2.23176069681497	0.566830055646867	-1.33209667350803	-0.5670094022804	1.39262908990052	-0.892191291642691	-0.365097382036244	-1.24435724419687	-0.0173831162376151	-0.170283633677066	-1.36856686392492	-1.54741324344081	-1.90002754117855	-0.337018530799922	0.0513029665169957	-0.227243805495074	-2.40591945455752	-1.91521703429881	0.509051004769725	0.0561310005217135	0.103639989901871
K00113	1.24650782023773	-1.2610038382277	0.665500061445207	-1.02345298971687	-1.10227258301313	1.26305741364625	-0.201419547056164	0.718963599833453	-0.764772669497472	-1.47281702136228	-0.445425638390482	-0.232253067881526	-1.23202515998286	-0.282314209002339	-0.76152701301771	-0.196990194875216	-0.474909896221926	-1.34918238924228	0.44630343488988	0.478573600175303	0.0521976900129855	-0.132514327953964
