featureid	Intercept	gender[T.M]	donor_source[T.DONOR3]	donor_source[T.DONOR7]	donor_source[T.SFM028]	donor_source[T.SPORT17]	donor_source[T.SPORT4]	donor_gender[T.M]	source_id[T.CD16]	source_id[T.CD17]	source_id[T.CD27]	source_id[T.CD28]	source_id[T.CD35]	source_id[T.CD38]	source_id[T.CD5]	source_id[T.IBS2]	source_id[T.IBS6]	source_id[T.IBS9]	source_id[T.UC15]	source_id[T.UC22]	source_id[T.UC3]	source_id[T.UC33]	source_id[T.UC36]	source_id[T.UC7]	source_id[T.UC8]	disease[T.IBS]	disease[T.UC]	donor_id_manual[T.DONOR2_T2_B2]	donor_id_manual[T.DONOR3_T1_B1]	donor_id_manual[T.DONOR3_T2_B2]	donor_id_manual[T.DONOR3_T3_B6]	donor_id_manual[T.DONOR7_T1_B8]	donor_id_manual[T.DONOR7_T2_B8]	donor_id_manual[T.SFM028_T1_B1]	donor_id_manual[T.SPORT17_T1_B3]	donor_id_manual[T.SPORT4_T1_B8]	basket[T.settle]	age	donor_age	time_point
Fusicatenibacter_saccharivorans	0.564464346788424	-0.171112597154986	0.487470544596103	0.97718148522212	1.15922784944996	0.761525231155766	2.0678679118199	0.994823821737165	-3.3709563357531	1.04909767889019	0.507489634611245	-0.069441424919205	-0.578270962062691	0.1100333287364	-1.12128752714073	-1.94110990641639	-0.912820048014899	-0.173220991456349	-0.759491595736888	-0.067760480767382	1.20299947256717	1.59668164314436	0.993919578514449	0.188112655421719	-2.84264234600622	1.34340025906983	-0.262717361994354	0.998838940186293	-0.775784523924813	-0.825871590075881	-1.79918581179975	-1.07756833366251	-0.915753711946309	1.38979677396544	-0.467097003960849	1.15667065974724	2.45291969712291	-0.0811771049775416	0.274036785240501	-0.0463675792728152
Roseburia_intestinalis	-1.82071338472555	-0.88780680315436	-0.919430874566647	-5.46284116215871	-0.270377694163471	2.55548472956122	-0.343636803861175	0.354420372201795	-0.118775222986837	1.98519804262157	-0.095666216752891	-0.999817984415131	-2.2296072743567	0.592221255505657	-1.57125419622337	-5.17580522177741	-0.175700641553184	0.610152453816097	-0.0858732120312717	-2.26741577518572	1.11458992952976	-0.449833583219775	-2.67113891509975	0.910791197558865	-3.87769321499426	-0.37883102471408	-1.32713099891719	-0.550078144746034	-5.24094113870524	-5.78493845790425	0.425648511129631	-2.60543755821085	-2.6125716464594	0.311224320034463	0.273354609480261	1.5802334248687	1.56604692872081	-0.125592698124819	0.52515125053677	0.12565202159541
Dorea_longicatena	-1.4666895705242	-1.22960037009657	-0.367097519616696	1.08963536314799	1.517929316964	1.88936372354926	1.65389744139143	2.28944195146739	-0.026706550806661	4.23795535348888	0.919885588743325	0.657629919933242	-0.108797778907631	1.2070632531291	4.31102329248513	-1.07994634984061	-0.0746187040016854	0.819388837254207	-1.48072376411333	-1.88857413662065	-1.20674490933743	1.76352934898543	-0.202773888461836	1.15266040875576	-2.60607389507848	2.05379702573243	0.823711786918076	0.598875680489332	-1.77733430429362	2.14672946602306	-1.29533547095655	0.214741904222007	-1.28131478000432	0.275011244292338	1.91963311003721	1.86533340808403	3.53866336281811	-0.178174738553935	0.447409836228222	-0.134783231786319
Bacteroides_coprocola	1.62809886159708	-0.0781731011146414	-5.07815923569641	-4.31349814839528	-1.34711956838146	1.1823092277378	-4.54906853341631	-3.30138914947331	0.392579342633586	-3.0751335404015	-3.61305766000545	-1.12971048266991	0.874952147182609	-1.31573385456743	-3.45935625081932	0.405134905595332	1.15959470780633	-1.56696012552961	1.08880940515623	-0.396036280518664	0.484147161194414	-4.7051336282332	-0.511703017034181	-1.08558887825347	1.20802187027376	-0.424285511918632	2.00077346389714	-1.51436778016588	0.340014724293724	-2.53872979014912	-0.378223597329842	-3.72138957313395	-0.453135748393834	-1.34683569235079	-0.146671394834162	-4.53804937008369	4.4891850703529	0.314818988772458	-0.464512797419697	-0.202663161924907
Eubacterium_eligens	0.75801189365198	-0.589771520512711	-1.87033572075805	-6.30136216588185	-2.59949719766155	-0.461589237001525	-1.82515092992357	0.721249171449537	-0.703215126484533	-0.514886178741498	-1.19940696849621	-0.325896399332123	-1.43822341186127	-2.56811148384752	-2.69017285352623	1.23985194088891	-1.1989044019387	-0.816651447975476	-0.345397855452445	0.895625518435346	1.97505080694827	-2.22673077522112	-2.49915161994899	-1.08440316305496	-2.41999725399572	-0.8190892147499	-0.360003079720108	-1.30263098187944	1.00156524614431	-5.50122225612202	-0.410035430711495	-3.63477067283488	-2.44058435130864	-2.59921332163088	2.16293736266172	-2.22802320126045	2.61835882599865	0.0154840566538041	0.177079850460619	0.0729767744030271
Eubacterium_sp_CAG_180	0.00406381609250925	-1.18886005895079	1.43253829302349	3.50240503840281	-1.24755668500438	-0.932959121909724	3.15751758909651	-0.00796501998723076	-0.106684450596471	-0.290897407302899	3.94447727308476	-0.877318771792488	-0.973457028690193	-1.21617097119036	1.38167822116936	1.32178377034143	-0.329145363847991	-0.184225439393361	-1.3734402910985	-2.10587145221819	-5.10111665730801	7.16048841537642	-4.43598404792751	-0.441819688538089	-3.48386673031408	0.381417651228341	-1.03198059970912	-0.2136192382147	2.04293957189657	-2.32442534297505	0.342657387930168	3.12923725315237	-4.37741677928716	-1.24727280897371	-1.03873566819155	3.70091804858696	-6.09459235732044	-0.462973315981799	0.601210979397625	0.176172143646649
Eubacterium_hallii	-0.828240616895658	-0.168908715414416	-1.84317984459839	1.17798470549418	1.99179959436879	0.664102750572576	0.422381199364151	0.852926977826948	-1.33253351280083	0.727504751911121	0.0878934989949423	0.210908366130752	-1.28201704246125	-0.576695387160206	-1.03063720708763	-3.09027541754767	-1.18820119587638	-1.63683196839078	1.31449738580808	1.04233221876036	3.00122332567844	-0.531364333017596	-0.611659916915544	-0.816842472413555	-0.0838288456018614	-0.23317855174121	-0.969453896828262	-0.143221458869188	-3.15539559884928	2.39340975552997	-0.970221578401314	-0.170624654806618	1.25555653404444	-0.445326407377641	0.350050349703192	0.758875220980761	2.33364365036998	0.00911807197553571	0.240583909328312	-0.126839661172458
Odoribacter_splanchnicus	-0.368268831350308	0.597077607942213	1.51244827332058	-1.78809345669911	3.30078804632649	0.802329736503972	0.343983806137528	-2.27271836166204	1.43102415969978	-3.068091132412	-1.13426996960438	1.9779999980201	6.85232884663024	0.801773066723919	-1.3379969025222	3.55767547013238	1.55445306809686	-0.25566327508672	1.74204746324644	2.84728358852278	0.490878134914965	-3.20616574226213	2.42236622901951	-0.186361512402073	4.03651686610621	1.14338089948121	3.22525981491032	0.0016247420738052	4.66051092580892	1.1414560046812	5.54815739460589	0.587620217286583	3.5179260475561	4.04449800687559	0.678882797232031	0.656046599116442	-4.45135428969349	0.350896637173719	-0.618609400813252	0.189118689724377
Anaerostipes_hadrus	0.113018506489295	0.0245889423614634	-1.91260447380981	-1.96574438519643	0.610690297093242	1.00871570661963	-0.787858851786171	2.74257392521083	-2.0829571826159	-1.47246865249638	-1.38255946531094	-0.0454587212334445	-0.494032909694527	-0.609370236193562	-3.7885584259597	1.80308436276391	-0.33172217694976	-0.531354694926579	0.236745868512246	1.43444298374067	3.04807901377353	-1.98729677139116	1.54779454799687	-2.80152316973545	-0.76358298359472	-3.23829958910522	-0.677440907307235	-2.14012988515398	2.46121635870077	-4.94524395793477	0.079228491264595	0.038202840768333	-0.174970985390246	1.01606170373686	0.741993506422399	0.533274620738147	3.76759693558727	0.110291148754186	0.0212531216696204	-0.148633756807872
Firmicutes_bacterium_CAG_83	1.07805664958765	-2.08879756944121	1.830060936232	-0.459730038120012	-1.16998696187511	1.31472118452491	1.14806262350508	-0.0815973794919305	-1.28421011993279	1.33688785814281	-0.746606247566108	0.448255015300674	0.319527725156929	-1.13860124806108	0.693103579226382	-1.17260957835242	-0.0143914887116158	0.0563814944388079	-0.576243068388846	-1.85491682422746	-1.21279156213132	0.00662409128355129	0.603941706142775	1.52582625462674	-2.39019993839819	0.303755034260186	-0.186183984823791	0.799965301079542	2.59173813299276	0.450774070324509	2.05105227299334	1.64687854417467	-0.523327042348683	-1.16970308584444	1.65214582251584	1.70049652453911	2.27931282456432	-0.0615195192076499	0.13416341471228	-0.231946640780994
